uwwState,rptMStateKey,uwwCode,uwwName,uwwLatitude,uwwLongitude,uwwLoadEnteringUWWTP,uwwCapacity,version,year
active,UK,UKENNE_NU_TP000055,WASHINGTON STW,54.89497332,-1.490141597,69777,74916,7,2016
active,UK,UKENNE_NU_TP000056,WEST RAINTON (Leamside) STW,54.81427925,-1.536127907,2414,2551,7,2016
active,UK,UKENNE_NU_TP000057,WILLINGTON STW,54.70419721,-1.675652901,9593,9593,7,2016
active,UK,UKENNE_NU_TP000058,WITTON GILBERT STW,54.79998269,-1.639732757,7377,7377,7,2016
active,UK,UKENNE_NU_TP000059,WOLSINGHAM STW,54.71800717,-1.84164514,2113,2331,7,2016
active,UK,UKENNE_NU_TP000060,WOOLER STW,55.55380355,-2.005539312,2211,2211,7,2016
active,UK,UKENNE_NU_TP000061,BIRTLEY STW,54.90427479,-1.595448249,32858,42013,7,2016
active,UK,UKENNE_NU_TP000062,CROOKHALL STW,54.84915964,-1.806870384,4869,4869,7,2016
active,UK,UKENNE_NU_TP000063,DIPTON STW,54.88411362,-1.755265207,2829,2829,7,2016
active,UK,UKENNE_NU_TP000065,PEGSWOOD STW,55.18080371,-1.634581051,3234,3357,7,2016
active,UK,UKENNE_NU_TP000066,DURHAM COLLEGES STW (University STW),54.75601159,-1.575779295,2221,3335,7,2016
active,UK,UKENNE_NU_TP000067,Chilton (WINDLESTONE   STW),54.65347246,-1.550514304,9746,10829,7,2016
active,UK,UKENNE_NU_TP000068,TOW LAW STW,54.74194311,-1.825132172,2091,2091,7,2016
active,UK,UKENNE_YW_TP000001,BARLBY (was misspelt BALBY),53.81358859,-1.050342566,8408,8563,7,2016
active,UK,UKENNE_YW_TP000002,BARWICK STW,53.8304077,-1.38767771,3284,3487,7,2016
active,UK,UKENNE_YW_TP000003,BEDALE STW,54.28520338,-1.580934877,4776,5388,7,2016
active,UK,UKENNE_YW_TP000004,BEN RHYDDING STW,53.92164179,-1.77767115,4303,4303,7,2016
active,UK,UKENNE_YW_TP000005,BOROUGHBRIDGE STW,54.09643934,-1.378890485,9564,10041,7,2016
active,UK,UKENNE_YW_TP000006,BURLEY/MENSTON STW,53.90957083,-1.721412829,12871,12871,7,2016
active,UK,UKENNE_YW_TP000007,CATTERICK STW,54.37625354,-1.624852869,2326,2556,7,2016
active,UK,UKENNE_YW_TP000008,COLBURN STW,54.37624451,-1.624837557,20287,24682,7,2016
active,UK,UKENNE_YW_TP000009,DARLEY STW,54.03231946,-1.679388008,2146,2159,7,2016
active,UK,UKENNE_YW_TP000010,EASINGWOLD STW,54.10901322,-1.203354621,5126,5126,7,2016
active,UK,UKENNE_YW_TP000011,ELDMIRE STW,54.16954796,-1.358940203,5026,5026,7,2016
active,UK,UKENNE_YW_TP000012,FILEY STW,54.21544835,-0.256827638,7316,10581,7,2016
active,UK,UKENNE_YW_TP000013,GRASSINGTON STW,54.06241377,-1.991883313,1907,2587,7,2016
active,UK,UKENNE_YW_TP000014,HAMBLETON STW,53.77603861,-1.148958956,4790,4978,7,2016
active,UK,UKENNE_YW_TP000015,HARROGATE NORTH STW,54.01892289,-1.537079197,41856,45741,7,2016
active,UK,UKENNE_YW_TP000016,HARROGATE SOUTH STW,53.96741074,-1.435335689,37991,41795,7,2016
active,UK,UKENNE_YW_TP000018,HINDERWELL STW,54.55465315,-0.821980759,2142,2394,7,2016
active,UK,UKENNE_YW_TP000019,ILKLEY STW,53.93149469,-1.810516128,15545,16377,7,2016
active,UK,UKENNE_YW_TP000020,KILLINGHALL STW,54.02683684,-1.587824283,3280,3407,7,2016
active,UK,UKENNE_YW_TP000021,KIRKBY MALZEARD STW,54.16196642,-1.623958898,1681,2251,7,2016
active,UK,UKENNE_YW_TP000022,KIRKBYMOORSIDE STW,54.26195308,-0.919968093,3132,3282,7,2016
active,UK,UKENNE_YW_TP000023,KNARESBOROUGH STW,54.0050429,-1.443096133,16487,18250,7,2016
active,UK,UKENNE_YW_TP000024,LEEMING BAR STW,54.30609514,-1.542778547,4131,9352,7,2016
active,UK,UKENNE_YW_TP000025,LEYBURN STW,54.29841766,-1.816090494,3720,4151,7,2016
active,UK,UKENNE_YW_TP000026,MALTON STW,54.12427347,-0.81633163,21002,27504,7,2016
active,UK,UKENNE_YW_TP000027,MASHAM STW,54.22151864,-1.648310087,2784,4144,7,2016
active,UK,UKENNE_YW_TP000028,MELBOURNE STW,53.88146285,-0.838169256,2492,2598,7,2016
active,UK,UKENNE_YW_TP000029,YORK (NABURN) STW,53.91702782,-1.086624775,197032,197032,7,2016
active,UK,UKENNE_YW_TP000030,NORTHALLERTON AND ROMANBY STW,54.32930919,-1.456056477,19303,33165,7,2016
active,UK,UKENNE_YW_TP000031,OTLEY STW,53.91328326,-1.662016001,14811,15830,7,2016
active,UK,UKENNE_YW_TP000032,PATELEY BRIDGE STW,54.07157664,-1.730446951,2122,2694,7,2016
active,UK,UKENNE_YW_TP000033,PICKERING STW,54.24600257,-0.796858597,7686,8690,7,2016
active,UK,UKENNE_YW_TP000034,POCKLINGTON STW,53.92005193,-0.786559818,11069,12179,7,2016
active,UK,UKENNE_YW_TP000035,POOL STW,53.90409379,-1.596642753,4349,4535,7,2016
active,UK,UKENNE_YW_TP000036,YORK (NORTH) (RAWCLIFFE) STW,53.98465918,-1.126001295,25516,29929,7,2016
active,UK,UKENNE_YW_TP000037,RICHMOND STW,54.39318252,-1.719998434,8830,10189,7,2016
active,UK,UKENNE_YW_TP000038,RIPON STW,54.13115744,-1.504702368,18691,20882,7,2016
active,UK,UKENNE_YW_TP000039,SCARBOROUGH STW,54.31553716,-0.424185461,53149,56257,7,2016
active,UK,UKENNE_YW_TP000040,SCARBOROUGH (Seamer)  STW,54.23331193,-0.452619907,19523,23608,7,2016
active,UK,UKENNE_YW_TP000041,SELBY STW,53.77688247,-1.039334836,24446,28729,7,2016
active,UK,UKENNE_YW_TP000042,SHERBURN IN ELMET STW,53.79369552,-1.200489311,15268,15268,7,2016
active,UK,UKENNE_YW_TP000043,STAMFORD BRIDGE STW,53.98929033,-0.923526241,4930,5289,7,2016
active,UK,UKENNE_YW_TP000044,TADCASTER STW,53.87545699,-1.248607783,9224,10051,7,2016
inactive,UK,UKENNE_YW_TP000045,"Mc Cains Foods, THE WHEATCROFT LONG SEA OUTFALL, SC STW",54.27041962,-0.34987557,0,240000,7,2016
active,UK,UKENNE_YW_TP000046,THIRSK STW,54.21650228,-1.333063865,11414,12708,7,2016
active,UK,UKENNE_YW_TP000047,THORNTON DALE STW,54.22573363,-0.722499562,2447,2542,7,2016
active,UK,UKENNE_YW_TP000048,THORP ARCH STW,53.9060531,-1.314880496,9714,9730,7,2016
active,UK,UKENNE_YW_TP000049,WALBUTTS   STW,54.04728376,-1.013942741,18713,20105,7,2016
active,UK,UKENNE_YW_TP000050,WETHERBY STW,53.91950629,-1.358511627,21399,21657,7,2016
active,UK,UKENNE_YW_TP000051,WHITBY   STW,54.491846,-0.60387229,18043,25288,7,2016
active,UK,UKENNE_YW_TP000052,WILBERFOSS STW,53.94484386,-0.892873424,2604,2810,7,2016
active,UK,UKENNE_YW_TP000053,ADWICK-LE-STREET AND CARCROFT STW,53.56555812,-1.177497821,20821,20821,7,2016
active,UK,UKENNE_YW_TP000054,ROTHERHAM   STW,53.44462766,-1.330649384,110722,110971,7,2016
active,UK,UKENNE_YW_TP000055,DONCASTER (BENTLEY) STW,53.54476942,-1.140685131,23733,23733,7,2016
active,UK,UKENNE_YW_TP000056,BEVERLEY STW,53.83819377,-0.402784056,41043,43814,7,2016
active,UK,UKENNE_YW_TP000057,SHEFFIELD (BLACKBURN MEADOWS) STW,53.41942513,-1.405782843,547646,585367,7,2016
active,UK,UKENNE_YW_TP000058,BOLSOVER STW,53.22620548,-1.311245626,10421,10843,7,2016
active,UK,UKENNE_YW_TP000059,BOLTON ON DEARNE   STW,53.51341046,-1.308861361,23998,25096,7,2016
active,UK,UKENNE_YW_TP000060,BRANDESBURTON STW,53.90497502,-0.29955616,2362,2371,7,2016
active,UK,UKENNE_YW_TP000061,BRIDLINGTON STW,54.07018331,-0.229265217,42364,47953,7,2016
active,UK,UKENNE_YW_TP000063,WAKEFIELD (CALDER VALE) STW,53.67899232,-1.470566631,120471,120471,7,2016
active,UK,UKENNE_YW_TP000064,CARLETON   STW,53.6685312,-1.300756731,6103,6618,7,2016
active,UK,UKENNE_YW_TP000065,CHEESEBOTTOM STW,53.50592314,-1.579773706,13047,13272,7,2016
active,UK,UKENNE_YW_TP000066,CHERRY BURTON STW,53.85710021,-0.491924858,2346,2477,7,2016
active,UK,UKENNE_YW_TP000067,"CLAYTON WEST , DENBY DALE""",53.6029729,-1.596054389,21371,21371,7,2016
active,UK,UKENNE_YW_TP000068,COLD HIENDLEY STW,53.6261009,-1.44189523,5269,5281,7,2016
active,UK,UKENNE_YW_TP000069,CROFTON STW,53.66157057,-1.453987334,9053,9636,7,2016
active,UK,UKENNE_YW_TP000070,CUDWORTH STW,53.5631308,-1.41237748,9490,9490,7,2016
active,UK,UKENNE_YW_TP000071,DARFIELD STW,53.52829847,-1.367904952,8250,8250,7,2016
active,UK,UKENNE_YW_TP000072,BARNSLEY (DARTON) STW,53.57566678,-1.511742453,23367,23386,7,2016
active,UK,UKENNE_YW_TP000073,DENABY STW,53.49091749,-1.258750025,32276,32276,7,2016
active,UK,UKENNE_YW_TP000074,DENHOLME   STW,53.80170645,-1.886105464,3087,3096,7,2016
active,UK,UKENNE_YW_TP000075,BINGLEY   STW,53.83992192,-1.819135471,39007,39007,7,2016
active,UK,UKENNE_YW_TP000076,DRIFFIELD STW,53.99792291,-0.435396297,14582,14667,7,2016
active,UK,UKENNE_YW_TP000077,DRONFIELD STW,53.29598823,-1.450106145,24277,25716,7,2016
active,UK,UKENNE_YW_TP000078,EARBY STW,53.9221266,-2.138238886,6555,6607,7,2016
active,UK,UKENNE_YW_TP000079,TODMORDEN   STW,53.73381155,-2.04454481,14979,15319,7,2016
active,UK,UKENNE_YW_TP000080,EGGBOROUGH STW,53.71133629,-1.117296149,5302,5302,7,2016
active,UK,UKENNE_YW_TP000081,ELLERKER STW,53.75130509,-0.62297759,10305,10604,7,2016
active,UK,UKENNE_YW_TP000082,BRADFORD ESHOLT STW,53.8446587,-1.713028214,507134,568071,7,2016
active,UK,UKENNE_YW_TP000083,FLAMBOROUGH STW,54.10720036,-0.129512612,3223,4933,7,2016
active,UK,UKENNE_YW_TP000084,GILBERDYKE & STADDLETHORPE SPS STW,53.72654923,-0.725294573,3191,3348,7,2016
active,UK,UKENNE_YW_TP000085,GOOLE STW,53.71851935,-0.889383742,21465,22410,7,2016
active,UK,UKENNE_YW_TP000086,HALIFAX STW,53.6978777,-1.861394704,155678,195098,7,2016
active,UK,UKENNE_YW_TP000087,HARLINGTON   STW,53.51550045,-1.267354738,2150,2224,7,2016
active,UK,UKENNE_YW_TP000088,HEDON STW,53.7165877,-0.214145653,5932,6428,7,2016
active,UK,UKENNE_YW_TP000089,HIGH ROYD STW,53.71177801,-1.928466846,11252,11252,7,2016
active,UK,UKENNE_YW_TP000090,HOLME ON SPALDING MOOR STW,53.82795098,-0.79138019,2928,3210,7,2016
active,UK,UKENNE_YW_TP000091,HORBURY STW,53.65261109,-1.54715051,16192,16192,7,2016
active,UK,UKENNE_YW_TP000092,HORNSEA STW,53.88080663,-0.15959485,8590,9738,7,2016
active,UK,UKENNE_YW_TP000093,HOWDEN STW,53.73336008,-0.858825554,5629,5909,7,2016
active,UK,UKENNE_YW_TP000094,HUDDERSFIELD STW,53.68245824,-1.727454231,295003,514181,7,2016
active,UK,UKENNE_YW_TP000095,HULL STW,53.74502678,-0.238219654,540264,550794,7,2016
active,UK,UKENNE_YW_TP000096,KEIGHLEY MARLEY STW,53.86722302,-1.871937763,93048,93048,7,2016
active,UK,UKENNE_YW_TP000097,KEYINGHAM STW,53.70750086,-0.13865192,2335,2474,7,2016
active,UK,UKENNE_YW_TP000098,LEEDS (KNOSTROP) STW,53.77159342,-1.47577525,739260,872627,7,2016
active,UK,UKENNE_YW_TP000099,LEEDS (LEMONROYD) STW,53.74747031,-1.428764459,31993,33685,7,2016
active,UK,UKENNE_YW_TP000100,LEVEN STW,53.88334533,-0.32240411,2465,2606,7,2016
active,UK,UKENNE_YW_TP000101,ROTHERHAM   STW,53.39493181,-1.339203801,23481,23481,7,2016
active,UK,UKENNE_YW_TP000102,BARNSLEY (LUNDWOOD) STW,53.55827648,-1.430861893,85649,85649,7,2016
active,UK,UKENNE_YW_TP000103,MELTHAM STW,53.60175463,-1.830730623,8408,8410,7,2016
active,UK,UKENNE_YW_TP000104,MELTON STW,53.71061318,-0.52338113,12676,12676,7,2016
active,UK,UKENNE_YW_TP000106,NORMANTON   STW,53.71003728,-1.401697768,43475,45635,7,2016
active,UK,UKENNE_YW_TP000107,DEWSBURY AND BATLEY   STW,53.67556104,-1.60654769,363183,379734,7,2016
active,UK,UKENNE_YW_TP000108,NAFFERTON STW,54.00932966,-0.391812022,2340,2416,7,2016
active,UK,UKENNE_YW_TP000109,HOLMFIRTH   STW,53.60041466,-1.780416777,32824,32824,7,2016
active,UK,UKENNE_YW_TP000110,NORTH FERRIBY STW,53.71635229,-0.49911576,6486,6961,7,2016
active,UK,UKENNE_YW_TP000111,NORTON   STW,53.63745406,-1.167918037,10229,10229,7,2016
active,UK,UKENNE_YW_TP000112,CHESTERFIELD   STW,53.26740808,-1.41328908,120136,129732,7,2016
active,UK,UKENNE_YW_TP000113,OWLWOOD   STW,53.75310819,-1.369996223,40745,42768,7,2016
active,UK,UKENNE_YW_TP000114,OXENHOPE STW,53.81730703,-1.947577767,2192,2204,7,2016
active,UK,UKENNE_YW_TP000116,REDACRE STW,53.73408913,-1.989215698,8278,10251,7,2016
active,UK,UKENNE_YW_TP000117,RENISHAW STW,53.29959674,-1.329572111,2958,2958,7,2016
active,UK,UKENNE_YW_TP000118,RIPPONDEN WOOD STW,53.68194005,-1.932907799,5247,5247,7,2016
active,UK,UKENNE_YW_TP000119,DONCASTER (SANDALL) STW,53.54702486,-1.093098575,100084,100084,7,2016
active,UK,UKENNE_YW_TP000120,SILKSTONE STW,53.55395649,-1.557109514,3154,3154,7,2016
active,UK,UKENNE_YW_TP000121,SKIDBY STW,53.792107,-0.456303902,2108,2258,7,2016
active,UK,UKENNE_YW_TP000123,WAKEFIELD (STANLEY (SMALLEY BIGHT)) STW,53.70873297,-1.468224085,19154,19622,7,2016
active,UK,UKENNE_YW_TP000124,SNAITH STW,53.69374876,-1.03936523,9014,10800,7,2016
active,UK,UKENNE_YW_TP000125,SKIPTON   STW,53.94071939,-2.021002126,18711,19957,7,2016
active,UK,UKENNE_YW_TP000126,SOUTH ELMSALL STW,53.59175667,-1.272835487,33758,34690,7,2016
active,UK,UKENNE_YW_TP000128,STAVELEY STW,53.28506955,-1.335799278,29699,29699,7,2016
active,UK,UKENNE_YW_TP000129,STOCKLEY STW,53.20663561,-1.311110152,2525,2566,7,2016
active,UK,UKENNE_YW_TP000130,STOCKSBRIDGE STW,53.47464825,-1.563615096,13442,13782,7,2016
active,UK,UKENNE_YW_TP000131,PONTEFRACT AND FERRYBRIDGE   STW,53.72351459,-1.241921727,61340,61565,7,2016
active,UK,UKENNE_YW_TP000133,THORNE STW,53.62392141,-0.975935564,38595,39671,7,2016
active,UK,UKENNE_YW_TP000134,TUPTON STW,53.19284728,-1.404727812,10706,10706,7,2016
active,UK,UKENNE_YW_TP000135,"WATH ON DEARNE, BRAMPTON STW""",53.50635889,-1.333401867,18881,18881,7,2016
active,UK,UKENNE_YW_TP000136,WATTON STW,53.93682732,-0.456298713,2156,2417,7,2016
active,UK,UKENNE_YW_TP000137,WHELDALE   STW,53.73194796,-1.329839927,31938,40721,7,2016
active,UK,UKENNE_YW_TP000138,WILLIAMTHORPE STW,53.19375972,-1.355471373,3836,4041,7,2016
active,UK,UKENNE_YW_TP000139,WITHERNSEA OUTFALL STW,53.71511235,0.071272071,6499,8514,7,2016
active,UK,UKENNE_YW_TP000140,"ELSECAR, LUND HULL AND WOMBWELL   STW""",53.52749241,-1.385717409,53080,53080,7,2016
active,UK,UKENNE_YW_TP000141,SHEFFIELD (WOODHOUSE MILL) STW,53.36712429,-1.349703035,144667,147306,7,2016
active,UK,UKENNE_YW_TP000142,WORSBOROUGH AND DODWORTH STW,53.52738602,-1.456618743,20382,20382,7,2016
active,UK,UKENNE_YW_TP000143,WRANGBROOK STW,53.60843482,-1.251691693,6178,6572,7,2016
active,UK,UKENNE_YW_TP000144,AIREDALE STW,53.73729427,-1.290489945,4331,4343,7,2016
active,UK,UKENNE_YW_TP000145,MARKET WEIGHTON STW,53.85491417,-0.680226184,7523,7523,7,2016
active,UK,UKENNE_YW_TP000146,HUNMANBY STW,54.18477133,-0.308615232,2382,2714,7,2016
active,UK,UKENNE_YW_TP000147,GRIMETHORPE STW,53.58057889,-1.39642749,14088,14088,7,2016
active,UK,UKENNE_YW_TP000148,FOLKTON STW,54.20997292,-0.379734408,2469,2469,7,2016
active,UK,UKENNE_YW_TP000151,MICKLEFIELD (NEW) STW FINAL EFFLUENT,53.79355361,-1.320357666,1946,2085,7,2016
active,UK,UKENNE_YW_TP000153,DANESMOOR WPC WORKS FINAL EFFLUENT,53.16143935,-1.393974778,6615,6615,7,2016
active,UK,UKENNE_YW_TP000157,ACKWORTH STW,53.64540284,-1.297463292,8615,9032,7,2016
active,UK,UKENNE_YW_TP000158,HEMINGBROUGH STW,53.7625082,-0.98562857,2168,2168,7,2016
active,UK,UKENNE_YW_TP000161,LINTON ON OUSE STW,54.03850443,-1.246694609,2358,2369,7,2016
active,UK,UKENNE_YW_TP000164,SWINTON SEWAGE TREATMENT WORKS,53.48654164,-1.294679462,18054,18856,7,2016
active,UK,UKENNE_YW_TP000166,WHELDRAKE STW,53.89287257,-0.947749197,2324,2324,7,2016
active,UK,UKENNW_DC_TP000001,TATTENHALL WWTW,53.12774458,-2.780489044,2129,2129,7,2016
active,UK,UKENNW_UU_TP000001,AINSDALE STW,53.59205912,-3.028385919,9749,9844,7,2016
active,UK,UKENNW_UU_TP000002,ALDERLEY EDGE STW,53.30389347,-2.259128648,15495,15495,7,2016
active,UK,UKENNW_UU_TP000003,ALSAGER STW,53.10428191,-2.323362537,13114,14540,7,2016
active,UK,UKENNW_UU_TP000004,ALTRINCHAM STW,53.41018471,-2.376963125,42736,42736,7,2016
active,UK,UKENNW_UU_TP000005,AMBLESIDE STW,54.42782771,-2.969378653,4450,4831,7,2016
active,UK,UKENNW_UU_TP000006,APPLEBY STW,54.58315854,-2.503917097,3843,4077,7,2016
active,UK,UKENNW_UU_TP000007,ASHTON-UNDER-LYNE STW,53.47095541,-2.106936856,46828,51833,7,2016
active,UK,UKENNW_UU_TP000008,ASKAM-IN-FURNESS STW,54.19349548,-3.209657028,3232,3578,7,2016
active,UK,UKENNW_UU_TP000009,ASPATRIA STW,54.75477034,-3.341232079,3110,3110,7,2016
active,UK,UKENNW_UU_TP000010,AUDLEY STW,53.0626072,-2.306919344,8052,8125,7,2016
active,UK,UKENNW_UU_TP000011,BARNOLDSWICK STW,53.92808299,-2.18653443,12712,13093,7,2016
active,UK,UKENNW_UU_TP000012,BARROW-IN-FURNESS STW,54.10682269,-3.195369777,69642,80774,7,2016
active,UK,UKENNW_UU_TP000013,BARTON STW,53.81549208,-2.738582465,7392,7644,7,2016
active,UK,UKENNW_UU_TP000014,BIDDULPH STW,53.12679282,-2.170786556,16730,17155,7,2016
active,UK,UKENNW_UU_TP000015,BILLINGE SOUTH STW,53.48573655,-2.719125403,6231,6565,7,2016
active,UK,UKENNW_UU_TP000016,BILLINGTON STW,53.8211927,-2.435163207,7167,7313,7,2016
active,UK,UKENNW_UU_TP000017,BIRKENHEAD AND WALLASEY   STW,53.39796474,-3.010313402,174115,177615,7,2016
active,UK,UKENNW_UU_TP000018,BLACKBURN STW,53.7595452,-2.601086053,242003,368722,7,2016
active,UK,UKENNW_UU_TP000019,BOLTON STW,53.53833716,-2.355317341,388565,394363,7,2016
active,UK,UKENNW_UU_TP000020,BOWDEN STW,53.36667668,-2.377931174,7542,7673,7,2016
active,UK,UKENNW_UU_TP000021,BRAMPTON   STW,54.94105199,-2.769535421,5371,5371,7,2016
active,UK,UKENNW_UU_TP000022,BRAYSTONES   STW,54.43164814,-3.531038404,10720,11011,7,2016
active,UK,UKENNW_UU_TP000023,BROMBOROUGH STW,53.35942512,-2.988229484,93534,154805,7,2016
active,UK,UKENNW_UU_TP000024,BURNLEY STW,53.81208829,-2.261952717,141046,145183,7,2016
active,UK,UKENNW_UU_TP000025,BURSCOUGH STW,53.61299525,-2.870781938,34390,34885,7,2016
active,UK,UKENNW_UU_TP000026,BURY STW,53.56652534,-2.302858825,186847,276925,7,2016
active,UK,UKENNW_UU_TP000027,CARLISLE STW,54.89976687,-2.955688192,119341,124401,7,2016
active,UK,UKENNW_UU_TP000028,CARNFORTH STW,54.12992516,-2.784092718,15863,16544,7,2016
active,UK,UKENNW_UU_TP000029,CASTLETON STW,53.58267944,-2.182288982,5646,5886,7,2016
active,UK,UKENNW_UU_TP000030,CATON STW,54.07932387,-2.720929708,2698,10498,7,2016
active,UK,UKENNW_UU_TP000031,CHAPEL-EN-LE-FRITH STW,53.33507585,-1.929246067,7287,8202,7,2016
active,UK,UKENNW_UU_TP000032,CHORLEY STW,53.65385697,-2.658316396,62080,65677,7,2016
active,UK,UKENNW_UU_TP000033,CLEATOR STW,54.50438984,-3.525912003,12549,13696,7,2016
active,UK,UKENNW_UU_TP000034,CLITHEROE STW,53.85901297,-2.417782342,21153,24031,7,2016
active,UK,UKENNW_UU_TP000035,COCKERMOUTH STW,54.66732003,-3.393238108,11215,12579,7,2016
active,UK,UKENNW_UU_TP000036,COLNE STW,53.85130743,-2.198657225,28120,49668,7,2016
active,UK,UKENNW_UU_TP000037,CONGLETON STW,53.16825864,-2.220135411,37106,40002,7,2016
active,UK,UKENNW_UU_TP000038,CREWE STW,53.11013452,-2.499815634,99686,100507,7,2016
active,UK,UKENNW_UU_TP000039,CROSTON STW,53.66183145,-2.788858312,22429,22429,7,2016
active,UK,UKENNW_UU_TP000040,CUDDINGTON STW,53.24952992,-2.602153193,5560,5932,7,2016
active,UK,UKENNW_UU_TP000041,DARWEN STW,53.7132971,-2.471487255,31321,34599,7,2016
active,UK,UKENNW_UU_TP000042,Manchester and Salford (Davyhulme)STW,53.46428282,-2.381057605,1041110,1206250,7,2016
active,UK,UKENNW_UU_TP000043,DEARHAM STW,54.71722805,-3.444628989,2915,2916,7,2016
active,UK,UKENNW_UU_TP000044,DUKINFIELD STW,53.4672736,-2.103011059,79637,88861,7,2016
active,UK,UKENNW_UU_TP000045,DUNHAM MASSEY STW,53.38400165,-2.412062029,7181,7902,7,2016
active,UK,UKENNW_UU_TP000046,ECCLES STW,53.47241401,-2.367812655,113585,114793,7,2016
active,UK,UKENNW_UU_TP000047,ELLESMERE PORT STW,53.26280012,-2.865912714,103199,127383,7,2016
active,UK,UKENNW_UU_TP000048,FAILSWORTH STW,53.49399864,-2.158243186,21576,24215,7,2016
active,UK,UKENNW_UU_TP000049,NORTH LIVERPOOL( Fazakerley)   STW,53.46033391,-2.911483191,156804,201093,7,2016
active,UK,UKENNW_UU_TP000050,Fleetwood and Blackpool (Fleetwood Marsh) STW,53.91032298,-3.019902541,284296,298594,7,2016
active,UK,UKENNW_UU_TP000051,FORMBY STW,53.54502158,-3.062258063,24618,25179,7,2016
active,UK,UKENNW_UU_TP000052,GARSTANG STW,53.87832257,-2.79429823,14430,14536,7,2016
active,UK,UKENNW_UU_TP000053,GLAZEBURY STW,53.45903884,-2.488243017,26977,27271,7,2016
active,UK,UKENNW_UU_TP000054,GLOSSOP   STW,53.44750765,-1.996799516,35994,41039,7,2016
active,UK,UKENNW_UU_TP000055,GRANGE-OVER-SANDS STW,54.16773478,-2.931869806,9864,9998,7,2016
active,UK,UKENNW_UU_TP000056,GREAT WARFORD STW,53.29902865,-2.287397282,2866,6893,7,2016
active,UK,UKENNW_UU_TP000057,HAYFIELD STW,53.38111226,-1.961491271,2699,3113,7,2016
active,UK,UKENNW_UU_TP000058,HAZEL GROVE STW,53.40174568,-2.104957897,47299,49168,7,2016
active,UK,UKENNW_UU_TP000059,HELSBY STW,53.26645353,-2.783508457,19789,20497,7,2016
active,UK,UKENNW_UU_TP000060,HESKETH BANK STW,53.70940369,-2.825351545,5199,5470,7,2016
active,UK,UKENNW_UU_TP000061,HIGH BENTHAM STW,54.11598822,-2.519831051,2885,3262,7,2016
active,UK,UKENNW_UU_TP000062,HILLHOUSE STW,53.54293057,-2.980864833,58675,62001,7,2016
active,UK,UKENNW_UU_TP000063,HOLME STW,54.20105736,-2.735035753,3555,3555,7,2016
active,UK,UKENNW_UU_TP000064,HOLMES CHAPEL STW,53.20480261,-2.373510079,11090,14636,7,2016
active,UK,UKENNW_UU_TP000065,HORWICH STW,53.59394754,-2.571233983,26987,29072,7,2016
active,UK,UKENNW_UU_TP000066,HUYTON STW,53.39349386,-2.832608479,91405,91405,7,2016
active,UK,UKENNW_UU_TP000067,HYDE STW,53.45029206,-2.094989359,83512,84540,7,2016
active,UK,UKENNW_UU_TP000068,HYNDBURN STW,53.7960694,-2.371612506,124563,139048,7,2016
active,UK,UKENNW_UU_TP000069,IRLAM STW,53.42413281,-2.45022172,12105,14369,7,2016
active,UK,UKENNW_UU_TP000070,KENDAL STW,54.31041692,-2.743885212,62440,80043,7,2016
active,UK,UKENNW_UU_TP000071,KESWICK STW,54.61372333,-3.157317954,6597,8806,7,2016
active,UK,UKENNW_UU_TP000072,KIDSGROVE STW,53.09382625,-2.257714013,25470,26091,7,2016
active,UK,UKENNW_UU_TP000073,KINGSLEY STW,53.26591018,-2.649611089,3333,3770,7,2016
active,UK,UKENNW_UU_TP000074,KIRKBY STEPHEN STW,54.48757196,-2.352066895,2846,2885,7,2016
active,UK,UKENNW_UU_TP000075,KNUTSFORD STW,53.3156171,-2.349710832,14178,14178,7,2016
active,UK,UKENNW_UU_TP000076,LANCASTER (STODDAY) STW,54.02152757,-2.830299756,100660,106332,7,2016
active,UK,UKENNW_UU_TP000077,LAWTON GATE STW,53.10526572,-2.286759833,6811,7255,7,2016
active,UK,UKENNW_UU_TP000078,LEIGH STW,53.48660365,-2.516741598,80282,81857,7,2016
active,UK,UKENNW_UU_TP000079,LEYLAND STW,53.68209379,-2.725949948,47699,47699,7,2016
active,UK,UKENNW_UU_TP000080,LIVERPOOL SOUTH [WOOLTON]) STW,53.39417893,-2.831042848,62881,63444,7,2016
active,UK,UKENNW_UU_TP000081,LONGTON STW,53.72121603,-2.80663969,13793,14462,7,2016
active,UK,UKENNW_UU_TP000082,LONGTOWN STW,55.00649899,-2.978582481,2575,2839,7,2016
active,UK,UKENNW_UU_TP000083,LOW MARPLE STW,53.41130448,-2.060452022,5788,5866,7,2016
active,UK,UKENNW_UU_TP000084,MACCLESFIELD STW,53.30065565,-2.157376115,74029,75410,7,2016
active,UK,UKENNW_UU_TP000085,MADELEY STW,53.00263732,-2.344193863,5203,5359,7,2016
active,UK,UKENNW_UU_TP000086,MELLING STW,53.48335612,-2.921772157,2916,2916,7,2016
active,UK,UKENNW_UU_TP000087,MERE BROW STW,53.66313364,-2.873177588,4191,4522,7,2016
active,UK,UKENNW_UU_TP000088,MIDDLEWICH STW,53.19228913,-2.432221809,16217,17722,7,2016
active,UK,UKENNW_UU_TP000089,MILLOM STW,54.20405418,-3.239923027,7707,8631,7,2016
active,UK,UKENNW_UU_TP000090,MILNTHORPE STW,54.22727719,-2.787179725,8694,8694,7,2016
active,UK,UKENNW_UU_TP000091,MOBBERLEY STW,53.31909832,-2.326621808,2830,2980,7,2016
