"rcaID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
200,"IE",106,"IEGBNICM_37_01","Killybegs Estuary",98,222,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
201,"IE",106,"IERI_SH_1994_0006","Tullamore (River)",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
202,"IE",106,"IERI_WE_1994_0003b","Clydagh (River)",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
203,"IE",106,"GBNIIERI_NB_2001_0011","Blackwater (River) Monaghan",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
204,"IE",106,"IERI_WE_1994_0003a","Castlebar (River)",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
205,"IE",106,"IELK_SW_1994_0009","Lough Leane, County Kerry",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
206,"IE",106,"IELK_SH_1994_0007","Lough Derg on the River Shannon",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
207,"IE",106,"IELK_SH_1994_0008","Lough Ree on the River Shannon",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
208,"IE",106,"IEGBNIRI_NW_2001_0013","Cavan (River)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
209,"IE",106,"GBNIIERI_NB_2001_0014b","Proules Upper (River)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
210,"IE",106,"GBNIIERI_NB_2001_0014a","Proules Lower (River)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
211,"IE",106,"GBNIIELK_NB_2001_0025","Lough Monalty, County Monaghan",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
212,"IE",106,"GBNIIELK_NB_2001_0024","Lough Muckno, County Monaghan",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
213,"IE",106,"IELK_SH_2001_0023","Lough Ennell, County Westmeath",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
214,"IE",106,"IEGBNILK_NW_1994_0010","Lough Oughter, County Cavan",101,,,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
215,"IE",106,"IETW_SE_2001_0031a","Suir Estuary (Upper)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
216,"IE",106,"IETW_EA_2001_0026","Broadmeadow Estuary (Inner)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
217,"IE",106,"IETW_EA_2001_0027a","Liffey Estuary",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
218,"IE",106,"IETW_SE_2001_0028","Slaney Estuary (Upper)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
219,"IE",106,"IETW_SE_2001_0029","Slaney Estuary (Lower)",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
220,"IE",106,"IETW_SE_2001_0030b","Barrow Estuary Upper",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
221,"IE",106,"GBNIIETW_NB_2001_0038b","Inner Dundalk Bay",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
222,"IE",106,"IEGBNICA_NW_2001_0037","Killybegs Harbour",101,,,False,False,False,13/06/2001,True,True,False,False,"",False,False,False,False,,False
223,"LT",106,"LT","Lithuania",97,,01/01/2005,True,True,False,01/01/2005,False,False,False,False,"",False,False,False,False,,False
224,"LU",106,"LU1","Luxembourg",97,,13/05/1994,True,True,False,13/05/1994,False,False,False,False,"",False,False,False,False,,False
225,"LV",106,"LV","Latvia",97,,01/05/2004,True,True,False,01/05/2004,False,False,False,False,"",False,False,False,False,,False
226,"MT",106,"MTCA1","Marsaxlokk Bay",101,226,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
227,"MT",106,"MTCA2","Marsaskala Bay",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
228,"MT",106,"MTCA3","Marsamxetto and the Grand Harbour",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
229,"MT",106,"MTCA4","Qammieh Point till Ras ir-Raheb",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
230,"MT",106,"MTCA5","Mgarr Harbour",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
231,"MT",106,"MTCA6","Mgarr ix-Xini",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
232,"MT",106,"MTCA7","Xlendi Bay",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
233,"MT",106,"MTCA8","Marsalforn Bay",101,,,False,False,False,22/04/2005,True,True,False,False,"",False,False,False,False,,False
234,"NL",106,"NL1","Netherlands",96,,17/06/1993,False,False,False,,False,False,False,False,"",False,False,False,False,12/06/1994,False
235,"PT",106,"PTLK04","Albufeira de Carrapatelo",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
236,"PT",106,"PTLK05","Albufeira de Miranda",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
237,"PT",106,"PTLK09","Albufeira de Pracana",101,,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
238,"PT",106,"PTLK21","Albufeira de Vale do Gaio",101,,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
239,"PT",106,"PTLK19","Albufeira do Maranhao",101,,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
240,"PT",106,"PTLK06","Albufeira do Pocinho",101,,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
241,"PT",106,"PTLK22","Albufeira do Roxo",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli), 78/659/CEE (OD+NH3+ NH4+)",False,False,False,False,,False
242,"PT",106,"PTLK03","Albufeira do Torrao",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
243,"PT",106,"PTLS05","Almograve/Zambujeira do Mar",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
244,"PT",106,"PTCM08","Area de influencia de Albufeira da Aguieira",98,282,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (NH4+)",False,False,False,False,,False
245,"PT",106,"PTCM20","Area de influencia de Albufeira de Alqueva",98,283,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli+NH4+)",False,False,False,False,,False
246,"PT",106,"PTCM04","Area de influencia de Albufeira de Carrapatelo",98,235,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
247,"PT",106,"PTCM05","Area de influencia de Albufeira de Miranda",98,236,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
248,"PT",106,"PTCM09","Area de influencia de Albufeira de Pracana",98,237,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
249,"PT",106,"PTCM21","Area de influencia de Albufeira de Vale do Gaio",98,238,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
250,"PT",106,"PTCM19","Area de influencia de Albufeira do Maranhao",98,239,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
251,"PT",106,"PTCM06","Area de influencia de Albufeira do Pocinho",98,240,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
252,"PT",106,"PTCM22","Area de influencia de Albufeira do Roxo",98,241,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli), 78/659/CEE (OD+NH3+ NH4+)",False,False,False,False,,False
253,"PT",106,"PTCM03","Area de influencia de Albufeira do Torrao",98,242,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
254,"PT",106,"PTCM18","Area de influencia de Canal de Alcacer",98,273,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
255,"PT",106,"PTCM01","Area de influencia de Cavado",98,274,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
256,"PT",106,"PTCM10","Area de influencia de Estuario do Mondego",98,276,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
257,"PT",106,"PTCM23","Area de influencia de Estuario do Rio Arade",98,277,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
258,"PT",106,"PTCM15","Area de influencia de Estuario do Tejo",98,278,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
259,"PT",106,"PTCM16","Area de influencia de Lagoa de Albufeira",98,281,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
260,"PT",106,"PTCM13","Area de influencia de Lagoa de Obidos",98,284,,False,False,False,22/06/2004,True,True,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
261,"PT",106,"PTCM24","Area de influencia de Lagoa dos Salgados",98,285,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
262,"PT",106,"PTCM11","Area de influencia de Nabao",98,286,,False,False,False,22/06/2004,False,False,False,True,"78/659/CEE (NH3 + NH4+)",False,False,False,False,,False
263,"PT",106,"PTCM25","Area de influencia de Ria Formosa",98,288,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
264,"PT",106,"PTCM02","Area de influencia de Rio Ferreira",98,289,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
265,"PT",106,"PTCM12","Area de influencia de Tejo/ Vala de Alpiarca",98,291,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
266,"PT",106,"PTCM14","Area de influencia de Trancao",98,292,,False,False,False,22/06/2004,False,False,False,True,"Microbiologia",False,False,False,False,,False
267,"PT",106,"PTCM07","Area de influencia de Vouga",98,293,,False,False,False,22/06/2004,False,False,False,True,"78/659/CEE (NH4+)",False,False,False,False,,False
268,"PT",106,"PTCM17","Area de influencia do Esteiro da Marateca",98,275,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
269,"PT",106,"PTLS06","Arrifana/Carrapateira",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
270,"PT",106,"PTLS01","Cabo da Roca/Estoril",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
271,"PT",106,"PTLS07","Cabo de S. Vicente",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
272,"PT",106,"PTLS02","Cabo Espichel",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
273,"PT",106,"PTTW18","Canal de Alcacer",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
274,"PT",106,"PTRI01","Cavado",101,,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli + NH4+)",False,False,False,False,,False
275,"PT",106,"PTTW17","Esteiro da Marateca",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
276,"PT",106,"PTTW10","Estuario do Mondego",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
277,"PT",106,"PTTW23","Estuario do Rio Arade",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
278,"PT",106,"PTTW15","Estuario do Tejo",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
279,"PT",106,"PTLS08","Ilha da Madeira",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
280,"PT",106,"PTLS09","Ilha de Porto Santo",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
281,"PT",106,"PTTW16","Lagoa de Albufeira",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
282,"PT",106,"PTLK08","Albufeira da Aguieira",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (NH4+)",False,False,False,False,,False
283,"PT",106,"PTLK20","Albufeira de Alqueva",101,,,False,False,False,22/06/2004,False,True,False,True,"75/440/CEE (Coli+NH4+)",False,False,False,False,,False
284,"PT",106,"PTTW13","Lagoa de Obidos",101,,,False,False,False,22/06/2004,True,True,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
285,"PT",106,"PTTW24","Lagoa dos Salgados",101,,,False,False,False,22/06/2004,False,True,False,False,"",False,False,False,False,,False
286,"PT",106,"PTRI11","Nabao",101,,,False,False,False,22/06/2004,False,False,False,True,"78/659/CEE (NH3 + NH4+)",False,False,False,False,,False
287,"PT",106,"PTLS04","Porto Covo/Vila Nova de Milfontes",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
288,"PT",106,"PTTW25","Ria Formosa",101,,,False,False,False,22/06/2004,False,False,False,True,"91/492/CEE (Coli)",False,False,False,False,,False
289,"PT",106,"PTRI02","Rio Ferreira",101,,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
290,"PT",106,"PTLS03","Sines",99,,,False,False,False,22/06/2004,False,False,False,False,"",True,True,True,True,,False
291,"PT",106,"PTRI12","Tejo/ Vala de Alpiarca",101,,,False,False,False,22/06/2004,False,False,False,True,"75/440/CEE (Coli)",False,False,False,False,,False
292,"PT",106,"PTRI14","Trancao",101,,,False,False,False,22/06/2004,False,False,False,True,"Microbiologia",False,False,False,False,,False
293,"PT",106,"PTRI07","Vouga",101,,,False,False,False,22/06/2004,False,False,False,True,"78/659/CEE (NH4+)",False,False,False,False,,False
294,"SE",106,"SECM002","Catchment to sensivite area, southern coast of Sweden (SECA002)",98,296,,False,False,False,28/05/1998,True,True,False,False,"",False,False,False,False,,False
295,"SE",106,"SECA001","Sensivite area, northern coast of Sweden",101,,,False,False,False,28/05/1998,False,True,False,False,"",False,False,False,False,,False
296,"SE",106,"SECA002","Sensivite area, southern coast of Sweden",101,,,False,False,False,28/05/1998,True,True,False,False,"",False,False,False,False,,False
297,"SE",106,"SELK001","Sensivite area, inland waters of Sweden",101,,,False,False,False,28/05/1998,False,True,False,False,"",False,False,False,False,,False
298,"SI",106,"SI-NA-2007","Normal area of Slovenia",100,,,False,False,False,,False,False,True,False,"",False,False,False,False,,False
299,"SI",106,"SIRI-SI111VT5","VT Sava izvir – Hrušica",101,,,False,False,False,09/06/2007,True,True,False,False,"",False,False,False,False,,False
300,"SI",106,"SICM-SI111VT5","Catchment of VT Sava izvir – Hrušica",98,299,,False,False,False,09/06/2007,True,True,False,False,"",False,False,False,False,,False
301,"SI",106,"SIRI-SI111VT7","kMPVT Sava Dolinka zadrževalnik HE Moste",101,,,False,False,False,09/06/2007,True,True,False,False,"",False,False,False,False,,False
302,"SI",106,"SICM-SI111VT7","Catchment of kMPVT Sava Dolinka zadrževalnik HE Moste",98,301,,False,False,False,09/06/2007,True,True,False,False,"",False,False,False,False,,False
303,"SI",106,"SILK-SI1128VT","VTJ Blejsko jezero",101,,,False,False,False,09/06/2007,False,False,False,True,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",False,False,False,False,,False
304,"SI",106,"SICM-SI1128VT","Catchment of VTJ Blejsko jezero",98,303,,False,False,False,09/06/2007,False,False,False,True,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",False,False,False,False,,False
305,"SI",106,"SILK-SI112VT3","VTJ Bohinjsko jezero",101,,,False,False,False,09/06/2007,False,False,False,True,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",False,False,False,False,,False
