ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
28872,RO06,ROAG_102115,Comana,,,,20261231,20171231,20181231,7253,100,0,0.4683922,0,,Construction of a new sewage treatment works,0.4683922,National Environmental Funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_101467,Budesti,,0.65481482,CF,20261231,20181231,20191231,7046,100,0,7.220045,0,,Extension of the sewage collecting system and pumping stations,6.56523018,National budget,Collection levels below the compliance values,NC
28872,RO06,ROAG_66250,Barbuletu,,3.3250598,EARDF,20261231,20191231,20201231,2314,100,0,3.3250598,0,,Construction of a new sewage treatment works,,,NR,PD
28872,RO06,ROAG_67416,Dragomiresti,,3.53571347,FC,20261231,20181231,20191231,8715,100,0,4.1596629,0,,Construction of a new sewage treatment works,0.62394943,Local budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_67336,Dragodana,,,,20261231,20191231,20201231,7635,100,0,3.4912618,0,,Construction of a new sewage treatment works,3.4912618,OF,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_100790,Adunatii Copaceni,,,,20261231,20161231,20171231,6487,100,0,5.801811,0,,Construction of a new sewage treatment works,5.801811,national budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_153614,Plosca,,,,20261231,20191231,20201231,6230,100,0,3.0665768,0,,Construction of a new sewage treatment works,3.0665768,OF,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_102295,Crevedia,,,,20261231,20191231,20201231,6272,100,0,3.233076,0,,Construction of a new sewage treatment works,3.233076,OF,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_101172,Bolintin Deal,,,,20261231,20191231,20201231,6146,100,0,4.0904955,0,,Construction of a new sewage treatment works,4.0904955,national budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_101671,Calugareni,,0.706996,CF,20261231,20171231,20181231,6098,100,0,0.83176,0,,Construction of a new sewage treatment works,0.124764,national budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_101154,Berceni,,1.3105878,CF,20261231,20191231,20201231,7136,100,0,1.541868,0,,Construction of a new sewage treatment works,0.2312802,national budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_152181,Botoroaga,,1.262156,EARDF,20261231,20171231,20181231,5739,100,0,1.262156,0,,Construction of a new sewage treatment works,,,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_138734,Santau,,2.843364,CF,20231231,20140101,20190101,2000,98,2,3.345134,0,,Extension of the sewage collecting system Santau (16 km),0.50177,National and local budget,NR,PD
28872,RO06,ROAG_142239,Nusfalau,,2.122535,CF,20231231,20140101,20190101,3535,98,2,2.4971,0,,Construction of the sewage collecting system Nusfalau (18 km),0.374565,National and local budget,Absence of collection and IAS,NC
28872,RO06,ROAG_83339,Miercurea Ciuc,,10.80607465,CF,20231231,20170208,20190331,43540,100,0,12.713029,0.330538754,EBRD,"Extension of the sewage collection system (55,8 km)                                        Wastewater pumping stations (15 pieces)                                                    Connections to sewer 870 pieces",1.576415596,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_85779,Sandominic,,1.226975,CF,20231231,20170208,20190331,12640,100,0,1.4435,0.037531,EBRD,Connections to sewer 2887 pieces,0.178994,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_85635,Siculeni- Racu,,0.3298,CF,20231231,20170208,20190331,4453,98,2,0.388,0.010088,EBRD,Connections to sewer 776 pieces,0.048112,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_83473,Balan,,,,20231231,20170208,20170531,6508,98,2,0.847,,,Rehabilitation of the collecting system (5.5 km),0.847,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_83758,Vlahita,,1.9734535,CF,20231231,20170208,20190331,7207,98,2,2.32171,0.06036446,EBRD,"Extension of the sewage collection system (10,2 km)                                        Wastewater pumping stations (2 pieces)                                                    Rehabilitation of the collecting system (3,715 km)",0.28789204,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_83990,Ciucsangiorgiu,,3.8677465,CF,20231231,20170208,20190331,4750,98,2,4.55029,0.11830754,EBRD,"Extension of the sewage collection system (23,08 km)                                        Wastewater pumping stations (10 pieces)                                                    Connections to sewer 1870 pieces",0.56423596,National and local budget,NR,PD
28872,RO06,ROAG_84424,Frumoasa,,1.73213,CF,20231231,20170208,20190331,3462,98,2,2.0378,0.0529828,EBRD,"Extension of the sewage collection system (1,5 km)                                        Wastewater pumping stations (5 pieces)                                 Construction  of collector Barzava- Ciceu- UWWTP M.Ciuc(8 km)                                                                                       Connection to ROWP_83339_01 (UWWTP Miercurea Ciuc)",0.2526872,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_84638,Lueta,,,,20271231,20170208,20170531,3494,98,2,1.160596,,,Construction  of the sewage collection system (17 km),1.160596,National and local budget,NR,PD
28562,IT006,IT12000000000109,ORTE,,,,20181231,20161231,20180630,7700,,,0.57,,,"il soggetto realizzatore è il Comune di Orte. A seguito della risoluzione del contratto con l'impresa originariamente aggiudicataria, sono in fase di affidamento i lavori necessari per provvedere al ripristino dell'impianto di depurazione a seguito dei danneggiamenti subiti nell'alluvione del 12.11.2012. L'avvio delle procedure di affidamento dei lavori è previsto entro settembre 2017. La chiusura dei lavori è prevista per dicembre 2018, con fondi regionali e comunali per complessivi € 570.000 già disponibili. Si stima un ulteriore fabbisogno di € 800.000 (*) per la realizzazione di opere accessorie, non strettamente attinenti al rientro dalla procedura di infrazione, funzionali alla messa in sicurezza definitiva dell'impianto rispetto al rischio alluvioni. La data prevista di raggiunta conformità è il 31.12.2019",,,non conforme all'art. 4 perché  il carico generato non riceve un adeguato trattamento secondario.,NC
28562,IT006,IT12000000000142,ROMA,,,,20201231,20170630,20181231,3005533,,,87.55,,,"Alcuni interventi di eliminazione di scarichi non a norma sono stati completati, altri sono in corso. Altri ancora, in capo al soggetto realizzatore ACEA ATO2 S.p.A., sono stati oggetto di una specifica Convenzione sottoscritta in data 20 maggio 2016 per regolare i rapporti tra il Commissario Straordinario designato dalla Presidenza del Consiglio dei Ministri, la Segreteria Tecnica Operativa dell'ATO 2 Lazio Centrale Roma, ACEA ATO2 S.p.A. ed il Comune di Roma. Termine stimato per raggiungere la conformità: 2021.",,,non conforme all'art. 4 perché  il carico generato non riceve un adeguato trattamento secondario.,NC
28562,IT006,IT1300000001,CEPAGATTI_PIANELLA,,,,20190630,20151231,20151231,14900,100,0,1.13,,,adeguamento con il progetto DK15 in corso di esecuzione da parte dell’ATO ed adeguamenti impianti di depurazione ed eliminazione impianti minoricon fondi FAS.il 2017; Oltre alla eliminazione di Fosse Imhoff con fondi propri del gestore,,,Carico generato dall'agglomerato maggiore del carico collettato negli impianti di treattamento,NC
28562,IT006,IT1300000002,COLLECORVINO,,,,20181231,20151231,20160913,4300,100,0,0.16,,,adeguamento e potenziamento impianto di depurazione di Castelluccio ed interventi di adeguamento fognature per eliminazione impianto Re Martello,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000003,LORETO_APRUTINO,,,,20181231,20151231,20180701,5900,100,0,0.45,,,Lavori di adeguamento impianto di depurazione in località Centro Storico e con Fondi FAS Lavori di adeguamento impianto di depurazione in località Cappuccini,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000005,PENNE,,,,20181231,20151231,20180628,9000,100,0,0.52,,,Lavori di adeguamento impianto in località Planoianni e tratti fognari oltre alla realizzazione dell'impianto in località Ponte Sant'Antonio con progetti fondi FAS e altro Fondo,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT18Q90000001652,SOVERATO,,,,20221231,20180930,20181231,,,,6.85,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001614,SOVERIA_MANNELLI,,,,20221231,20180930,20181231,,,,0.36,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001593,SPEZZANO_ALBANESE,,,,20221231,20180930,20181231,,,,1.89,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001676,SPILINGA,,,,20221231,20180930,20181231,,,,10.5,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001613,SQUILLACE,,,,20221231,20180930,20181231,,,,0.6,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001752,STIGNANO,,,,20221231,20180930,20181231,,,,0.4,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001595,TARSIA,,,,20221231,20180930,20181231,,,,1.45,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001607,TIRIOLO,,,,20221231,20180930,20181231,,,,0.61,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001597,TORANO_CASTELLO,,,,20221231,20180930,20181231,,,,1.72,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001601,VERBICARO,,,,20221231,20180930,20181231,,,,0.28,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001674,VERZINO,,,,20221231,20180930,20181231,,,,0.72,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001755,VILLA_SAN_GIOVANNI,,,,20221231,20180930,20181231,,,,0.3,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001639,ZAGARISE,,,,20221231,20180930,20181231,,,,0.18,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28562,IT006,IT18Q90000001686,ZAMBRONE,,,,20221231,20180930,20181231,,,,10.5,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
28872,RO06,ROAG_85859,Sansimion,,3.43961,CF,20231231,20170208,20190331,3722,98,2,4.0466,0.1052116,EBRD,"Construction  of the sewage collection system (26,10 km)                    Wastewater pumping stations (5 pieces)                                     Connection to ROWP_86197_01 (UWWTP Tusnad)",0.5017784,National and local budget,NR,PD
28562,IT006,IT1300000054,CASTEL_DI_SANGRO_SCONTRONE,,,,20180122,20160509,20160526,14495,100,0,0.79,,,La soluzione del problema è data da una riqualificazione funzionale e dimensionale dell’impianto che implementi la potenzialità del depuratore fino a 20.000 A.E..,,,"L’impianto inizialmente costruito in sostituzione di quello a servizio del solo Comune di Castel di Sangro è oggi al servizio anche del Comune di Scontrone e si prevede di utilizzarlo anche per il trattamento dei reflui provenienti da Alfedena.
L'impianto nel corso degli anni è stato oggetto di diverse lavorazioni e gli interventi, di volta in volta condotti per risolvere specifiche problematicità,  hanno prodotto quale risultato un impianto che risulta in alcune fasi addirittura sovradimensionato rispetto a quanto attualmente autorizzato e adeguate all’effettivo carico prodotto dall’agglomerato. Quanto sopra è dovuto al fatto che le stratificazioni non hanno avuto quale obbiettivo un aumento complessivo della potenzialità depurativa dell’impianto ma di volta in volta sono state affrontate e risolte delle specifiche problematiche ritenute prioritarie. Al fine di ottenere un processo depurativo che garantisca un corretto trattamento del carico inquinante prodotto dal territorio si rende quindi necessario adeguare solo alcune fasi del processo.",NC
28872,RO06,ROAG_105589,Tunari,,1.30346531,CF,20261231,20161231,20171231,76192,100,0,1.5334886,0,,Construction of a new sewage treatment works,0.23002329,National budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_105428,Stefanestii de Jos,,1.3105878,CF,20261231,20201231,20211231,5249,100,0,1.541868,0,,construction and extension of the sewerage network,0.2312802,national budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_67915,Lunguletu,,,,20261231,20191231,20201231,5657,100,0,2.832532,0,,Construction of a new sewage treatment works,2.832532,OF,NR,PD
28872,RO06,ROAG_102918,Fratesti,,6.80299,EARDF,20261231,20181231,20191231,5558,100,0,6.80299,0,,Construction of a new sewage treatment works,,,NR,PD
28872,RO06,ROAG_68075,Matasaru,,,,20261231,20191231,20201231,3996,100,0,0.6982666,0,,Construction of a new sewage treatment works,0.6982666,National Environmental Funds,NR,PD
28872,RO06,ROAG_103247,Ghimpati,,1.948333,EARDF,20261231,20201231,20211231,5513,100,0,1.948333,0,,Construction of a new sewage treatment works,,,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_103096,Gaiseni,,1.3105878,CF,20261231,20191231,20201231,5443,100,0,1.541868,0,,Construction of a new sewage treatment works,0.2312802,National budget,NR,PD
28872,RO06,ROAG_16748,Izvoru,,,,20261231,20151231,20181231,5330,100,0,11.083,0,,Construction of a new sewage treatment works,11.083,OF,NR,PD
28872,RO06,ROAG_154843,Tiganesti,,1.8691286,CF,20261231,20171231,20181231,4090,100,0,2.1989748,0,,Construction of a new sewage treatment works,0.3298462,National budget,Absence of the collection systems and IAS,NC
