"aggID","aggState","repID","aggCode","aggName","aggInhabitantsConnectedIAS","aggInhabitantsWithoutTreatment","aggRemarks"
12625,106,498,"ROAG_16953","Lunca Corbului",0,2954,"NULL"
12626,106,498,"ROAG_17058","Malureni",0,4825,"NULL"
12627,106,498,"ROAG_17432","Moraresti",0,2105,"NULL"
12628,106,498,"ROAG_17655","Musatesti",0,3870,"NULL"
12629,106,498,"ROAG_17735","Negrasi",0,2387,"NULL"
12630,106,498,"ROAG_18171","Popesti",0,2205,"NULL"
12631,106,498,"ROAG_18171_01","Raca",0,1271,"NULL"
12632,106,498,"ROAG_18340","Ratesti",0,3166,"NULL"
12633,106,498,"ROAG_19221","Teiu",0,1594,"NULL"
12634,106,498,"ROAG_19409","Uda",0,2100,"NULL"
12635,106,498,"ROAG_19579","Ungheni",0,3187,"NULL"
12636,106,498,"ROAG_14735","Botesti",0,1207,"NULL"
12637,106,498,"ROAG_17343","Mioarele",0,1624,"NULL"
12638,106,498,"ROAG_18607","Sapata",0,1782,"NULL"
12639,106,498,"ROAG_110072","Orsova",0,4541,"NULL"
12640,106,498,"ROAG_112254","Eselnita",380,2122,"NULL"
12641,106,498,"ROAG_12153","Sagu",562,1445,"NULL"
12642,106,498,"ROAG_12652","Vinga",3095,968,"NULL"
12643,106,498,"ROAG_50807","Resita",526,24157,"NULL"
12644,106,498,"ROAG_50807_01","Secu, Cuptoare",0,836,"NULL"
12645,106,498,"ROAG_50898","Anina",77,2883,"NULL"
12646,106,498,"ROAG_50932","Baile Herculane",267,1039,"NULL"
12647,106,498,"ROAG_50978","Bocsa",500,15342,"NULL"
12648,106,498,"ROAG_51029","Caransebes",100,7046,"NULL"
12649,106,498,"ROAG_51029_01","Jupa",20,523,"NULL"
12650,106,498,"ROAG_51065","Moldova Noua",95,11545,"NULL"
12651,106,498,"ROAG_51065_01","Macesti",0,519,"NULL"
12652,106,498,"ROAG_51065_02","Moldovita",0,191,"NULL"
12653,106,498,"ROAG_51127","Oravita",300,9003,"NULL"
12654,106,498,"ROAG_51127_01","Brosteni",0,602,"NULL"
12655,106,498,"ROAG_51127_02","Agadici",0,202,"NULL"
12656,106,498,"ROAG_51127_03","Br├údi┬║oru de Jos",0,469,"NULL"
12657,106,498,"ROAG_51127_04","Marila",0,33,"NULL"
12658,106,498,"ROAG_51127_05","Rachitova",0,353,"NULL"
12659,106,498,"ROAG_51216","Otelu Rosu",1800,7786,"NULL"
12660,106,498,"ROAG_51216_01","Mal",0,398,"NULL"
12661,106,498,"ROAG_51252","Armenis",0,222,"NULL"
12662,106,498,"ROAG_51252_01","Fenes",0,599,"NULL"
12663,106,498,"ROAG_51314","Bania",150,984,"NULL"
12664,106,498,"ROAG_51314_01","Garbovat",70,548,"NULL"
12665,106,498,"ROAG_51341","Bautar",450,1260,"NULL"
12666,106,498,"ROAG_51341_01","Bucova",200,772,"NULL"
12667,106,498,"ROAG_51458","Berzasca",0,1128,"NULL"
12668,106,498,"ROAG_51458_01","Bigar",0,216,"NULL"
12669,106,498,"ROAG_51458_02","Cozla",0,86,"NULL"
12670,106,498,"ROAG_51458_03","Drencova",0,4,"NULL"
12671,106,498,"ROAG_51458_04","Liubcova",0,1214,"NULL"
12672,106,498,"ROAG_51519","Berzovia",550,1542,"NULL"
12673,106,498,"ROAG_51519_01","Fizes",200,622,"NULL"
12674,106,498,"ROAG_51519_02","Ghertenis",0,977,"NULL"
12675,106,498,"ROAG_51582","Bozovici",286,1727,"NULL"
12676,106,498,"ROAG_51582_01","Poneasca",0,13,"NULL"
12677,106,498,"ROAG_51582_02","Prilipet",0,722,"NULL"
12678,106,498,"ROAG_51582_03","Valea Minisului",0,6,"NULL"
12679,106,498,"ROAG_51706","Buchin",70,807,"NULL"
12680,106,498,"ROAG_51706_01","Poiana",0,634,"NULL"
12681,106,498,"ROAG_51706_02","Valea Timisului",20,508,"NULL"
12682,106,498,"ROAG_51760","Bucosnita",0,697,"NULL"
12683,106,498,"ROAG_51760_01","Golet",0,552,"NULL"
12684,106,498,"ROAG_51760_02","Petrosnita",0,935,"NULL"
12685,106,498,"ROAG_51760_03","Valisoara",0,701,"NULL"
12686,106,498,"ROAG_51813","Carasova",176,2261,"NULL"
12687,106,498,"ROAG_51813_01","Iabalcea",10,224,"NULL"
12688,106,498,"ROAG_51813_02","Nermed",10,525,"NULL"
12689,106,498,"ROAG_51877","Constantin Daicoviciu",0,711,"NULL"
12690,106,498,"ROAG_51877_01","Maciova, Pestere",0,717,"NULL"
12691,106,498,"ROAG_51877_02","Matnicu Mare",0,390,"NULL"
12692,106,498,"ROAG_51877_03","Prisaca, Zagujeni",0,96,"NULL"
12693,106,498,"ROAG_52124","Cornea, Macoviste",0,713,"NULL"
12694,106,498,"ROAG_52124_01","Crusovat",0,232,"NULL"
12695,106,498,"ROAG_52124_02","Cuptoare",0,389,"NULL"
12696,106,498,"ROAG_52179","Cornereva",0,299,"NULL"
12697,106,498,"ROAG_52179_01","Arsuri",0,34,"NULL"
12698,106,498,"ROAG_52179_02","Bogaltin",0,208,"NULL"
12699,106,498,"ROAG_52179_03","Bojia",0,153,"NULL"
12700,106,498,"ROAG_52179_04","Borugi",0,32,"NULL"
12701,106,498,"ROAG_52179_05","Camena",0,111,"NULL"
12702,106,498,"ROAG_52179_06","Ciresel",0,40,"NULL"
12703,106,498,"ROAG_52179_07","Costis",0,29,"NULL"
12704,106,498,"ROAG_52179_08","Cozia",0,137,"NULL"
12705,106,498,"ROAG_52179_09","Cracu Mare",0,25,"NULL"
12706,106,498,"ROAG_52179_10","Cracu Teiului",0,49,"NULL"
12707,106,498,"ROAG_52179_11","Dobraia",0,23,"NULL"
12708,106,498,"ROAG_52179_12","Dolina",0,36,"NULL"
12709,106,498,"ROAG_52179_13","Gruni",0,54,"NULL"
12710,106,498,"ROAG_52179_14","Hora Mare",0,89,"NULL"
12711,106,498,"ROAG_52179_15","Hora Mica",0,35,"NULL"
12712,106,498,"ROAG_52179_16","Inelet",0,15,"NULL"
12713,106,498,"ROAG_52179_17","Izvor",0,87,"NULL"
12714,106,498,"ROAG_52179_18","Lunca Florii",0,59,"NULL"
12715,106,498,"ROAG_52179_19","Lunca Zaicii",0,82,"NULL"
12716,106,498,"ROAG_52179_20","Mesteacan",0,34,"NULL"
12717,106,498,"ROAG_52179_21","Negiudin",0,94,"NULL"
12718,106,498,"ROAG_52179_22","Obita",0,55,"NULL"
12719,106,498,"ROAG_52179_23","Pogara",0,45,"NULL"
12720,106,498,"ROAG_52179_24","Pogara de Sus",0,217,"NULL"
12721,106,498,"ROAG_52179_25","Poiana Lunga",0,57,"NULL"
12722,106,498,"ROAG_52179_26","Prisacina",0,30,"NULL"
12723,106,498,"ROAG_52179_27","Prislop",0,86,"NULL"
12724,106,498,"ROAG_52179_28","Rustin",0,90,"NULL"
12725,106,498,"ROAG_52179_29","Scarisoara",0,19,"NULL"
12726,106,498,"ROAG_52179_30","Strugasca",0,45,"NULL"
12727,106,498,"ROAG_52179_31","Studena",0,56,"NULL"
12728,106,498,"ROAG_52179_32","Sub Crang",0,29,"NULL"
12729,106,498,"ROAG_52179_33","Sub Plai",0,94,"NULL"
12730,106,498,"ROAG_52179_34","Tatu",0,31,"NULL"
12731,106,498,"ROAG_52179_35","Topla",0,154,"NULL"
12732,106,498,"ROAG_52179_36","Zanogi",0,131,"NULL"
12733,106,498,"ROAG_52179_37","Zbegu",0,150,"NULL"
12734,106,498,"ROAG_52179_38","Zmogotin",0,117,"NULL"
12735,106,498,"ROAG_52179_39","Zoina",0,59,"NULL"
12736,106,498,"ROAG_52589","Dalboset",0,956,"NULL"
12737,106,498,"ROAG_52589_01","Barz",0,24,"NULL"
12738,106,498,"ROAG_52589_02","Boina",0,19,"NULL"
12739,106,498,"ROAG_52589_03","Prislop",0,13,"NULL"
12740,106,498,"ROAG_52589_04","Sopotu Vechi",0,637,"NULL"
12741,106,498,"ROAG_52650","Doclin",120,356,"NULL"
12742,106,498,"ROAG_52650_01","Binis",140,564,"NULL"
12743,106,498,"ROAG_52650_02","Tirol",0,561,"NULL"
12744,106,498,"ROAG_52703","Dognecea",50,1855,"NULL"
12745,106,498,"ROAG_52703_01","Calina",0,104,"NULL"
12746,106,498,"ROAG_52794","Farliug",20,803,"NULL"
12747,106,498,"ROAG_52794_01","Dezesti",0,223,"NULL"
12748,106,498,"ROAG_52794_02","Duleu",0,218,"NULL"
12749,106,498,"ROAG_52794_03","Remetea Pogonici",0,232,"NULL"
12750,106,498,"ROAG_52794_04","Scaius",0,323,"NULL"
12751,106,498,"ROAG_52794_05","Valea Mare",0,137,"NULL"
12752,106,498,"ROAG_52945","Glimboca",0,1808,"NULL"
12753,106,498,"ROAG_53005","Gradinari",100,972,"NULL"
12754,106,498,"ROAG_53005_01","Greoni",0,884,"NULL"
12755,106,498,"ROAG_53078","Iablanita ",30,786,"NULL"
12756,106,498,"ROAG_53078_01","Globu Craiovei",90,595,"NULL"
12757,106,498,"ROAG_53078_02","Petnic",95,685,"NULL"
12758,106,498,"ROAG_53078_03","Lapusnicel",80,423,"NULL"
12759,106,498,"ROAG_53078_04","Pirvova",50,439,"NULL"
12760,106,498,"ROAG_53112","Lapusnicu Mare",0,1093,"NULL"
12761,106,498,"ROAG_53112_01","Moceris",0,554,"NULL"
12762,106,498,"ROAG_53149","Luncavita",100,755,"NULL"
12763,106,498,"ROAG_53149_01","Verendin",150,1608,"NULL"
12764,106,498,"ROAG_53176","Lupac",20,864,"NULL"
12765,106,498,"ROAG_53176_01","Clocotici",0,873,"NULL"
12766,106,498,"ROAG_53176_02","Rafnic",0,486,"NULL"
12767,106,498,"ROAG_53176_03","Vodinic",0,434,"NULL"
12768,106,498,"ROAG_53256","Maureni",0,1726,"NULL"
12769,106,498,"ROAG_53256_01","Sosdea",0,920,"NULL"
12770,106,498,"ROAG_53283","Mehadia",1320,1005,"NULL"
12771,106,498,"ROAG_53318","Valea Bolvasnita",100,645,"NULL"
12772,106,498,"ROAG_53318_01","Globurau",30,223,"NULL"
12773,106,498,"ROAG_53318_02","Plugova",100,705,"NULL"
12774,106,498,"ROAG_53381","Obreja",100,1627,"NULL"
12775,106,498,"ROAG_53381_01","Ciuta",20,328,"NULL"
12776,106,498,"ROAG_53381_02","Iaz",50,698,"NULL"
12777,106,498,"ROAG_53434","Paltinis",75,591,"NULL"
12778,106,498,"ROAG_53434_01","Cornutel",0,953,"NULL"
12779,106,498,"ROAG_53434_02","Delinesti",0,797,"NULL"
12780,106,498,"ROAG_53434_03","Rugi",0,270,"NULL"
12781,106,498,"ROAG_53522","Pojejena",120,965,"NULL"
12782,106,498,"ROAG_53522_01","Belobresca",30,537,"NULL"
12783,106,498,"ROAG_53522_02","Divici",0,281,"NULL"
12784,106,498,"ROAG_53522_03","Radimna",0,501,"NULL"
12785,106,498,"ROAG_53522_04","Susca",0,450,"NULL"
12786,106,498,"ROAG_53586","Prigor ",0,919,"NULL"
12787,106,498,"ROAG_53586_01","Patas",500,562,"NULL"
12788,106,498,"ROAG_53684","Racasdia",200,1366,"NULL"
12789,106,498,"ROAG_53684_01","Vraniut",0,410,"NULL"
12790,106,498,"ROAG_53737","Rusca Montana",200,1306,"NULL"
12791,106,498,"ROAG_53737_01","Ruschita",0,328,"NULL"
12792,106,498,"ROAG_53862","Sichevita",40,1807,"NULL"
12793,106,498,"ROAG_53862_01","Brestelnic",0,16,"NULL"
12794,106,498,"ROAG_53862_02","Camenita",0,11,"NULL"
12795,106,498,"ROAG_53862_03","Carsie",0,49,"NULL"
12796,106,498,"ROAG_53862_04","Cracu Almaj",0,15,"NULL"
12797,106,498,"ROAG_53862_05","Crusovita",0,41,"NULL"
12798,106,498,"ROAG_53862_06","Curmatura",0,11,"NULL"
12799,106,498,"ROAG_53862_07","Frasinis",0,13,"NULL"
12800,106,498,"ROAG_53862_08","Liborajdea",0,25,"NULL"
12801,106,498,"ROAG_53862_09","Lucacevat",0,16,"NULL"
12802,106,498,"ROAG_53862_10","Martinovat",0,19,"NULL"
12803,106,498,"ROAG_53862_11","Ogasu Podului",0,7,"NULL"
12804,106,498,"ROAG_53862_12","Streneac",0,3,"NULL"
12805,106,498,"ROAG_53862_13","Valea Orevita",0,6,"NULL"
12806,106,498,"ROAG_53862_14","Valea Ravensca",0,39,"NULL"
12807,106,498,"ROAG_53862_15","Valea Sichevitei",0,36,"NULL"
12808,106,498,"ROAG_53862_16","Zanou",0,45,"NULL"
12809,106,498,"ROAG_53862_17","Zasloane",0,31,"NULL"
12810,106,498,"ROAG_54065","Slatina Timis",25,1939,"NULL"
12811,106,498,"ROAG_54065_01","Ilova",0,701,"NULL"
12812,106,498,"ROAG_54065_02","Sadova Noua",0,259,"NULL"
12813,106,498,"ROAG_54118","Socol",50,636,"NULL"
12814,106,498,"ROAG_54118_01","Bazias",0,61,"NULL"
12815,106,498,"ROAG_54118_02","Campia",200,324,"NULL"
12816,106,498,"ROAG_54118_03","Parneaura",30,37,"NULL"
12817,106,498,"ROAG_54118_04","Zlatita",250,345,"NULL"
12818,106,498,"ROAG_54289","Teregova",333,2457,"NULL"
12819,106,498,"ROAG_54289_01","Rusca",40,1151,"NULL"
12820,106,498,"ROAG_54314","Ticvaniu Mare",0,890,"NULL"
12821,106,498,"ROAG_54314_01","Carnecea",0,342,"NULL"
12822,106,498,"ROAG_54314_02","Secaseni",0,413,"NULL"
12823,106,498,"ROAG_54314_03","Ticvaniu Mic",0,339,"NULL"
12824,106,498,"ROAG_54396","Toplet",184,2441,"NULL"
12825,106,498,"ROAG_54421","Turnu Ruieni",648,177,"NULL"
12826,106,498,"ROAG_54421_01","Borlova",0,380,"NULL"
12827,106,498,"ROAG_54421_02","Cicleni",0,33,"NULL"
12828,106,498,"ROAG_54421_03","Zervesti",0,118,"NULL"
12829,106,498,"ROAG_54421_04","Zlagna",0,325,"NULL"
12830,105,498,"ROAG_54626","Zavoi",0,0,"NULL"
12831,106,498,"ROAG_54626_01","Magura",50,438,"NULL"
12832,106,498,"ROAG_54626_02","Maru",250,865,"NULL"
12833,106,498,"ROAG_54626_03","Poiana Marului",20,27,"NULL"
12834,106,498,"ROAG_54626_04","Valea Bistrei",50,299,"NULL"
12835,106,498,"ROAG_54626_05","Voislova",100,473,"NULL"
12836,106,498,"ROAG_155252","Timisoara",24568,20849,"NULL"
12837,105,498,"ROAG_155270","Dumbravita",0,0,"NULL"
12838,105,498,"ROAG_155298","Ghiroda",0,0,"NULL"
12839,105,498,"ROAG_155323","Giroc",0,0,"NULL"
12840,106,498,"ROAG_155369","Lugoj",20,6285,"NULL"
12841,106,498,"ROAG_155412","Buzias",0,622,"NULL"
12842,106,498,"ROAG_155467","Deta",0,1563,"NULL"
12843,106,498,"ROAG_155500","Jimbolia",108,9027,"NULL"
12844,106,498,"ROAG_155537","Sannicolau Mare",0,7757,"NULL"
12845,106,498,"ROAG_155608","Banloc",117,1340,"NULL"
12846,106,498,"ROAG_155779","Becicherecu Mic",250,2603,"NULL"
12847,106,498,"ROAG_155788","Dudestii Noi",1000,2044,"NULL"
12848,106,498,"ROAG_155804","Belint",122,1397,"NULL"
12849,106,498,"ROAG_155859","Bethausen",130,814,"NULL"
12850,106,498,"ROAG_155920","Biled",550,2744,"NULL"
12851,106,498,"ROAG_155939","Sandra",633,1653,"NULL"
12852,106,498,"ROAG_156115","Boldur",0,608,"NULL"
12853,106,498,"ROAG_156222","Carpinis",1000,2551,"NULL"
12854,106,498,"ROAG_156231","Iecea Mare",513,1718,"NULL"
12855,106,498,"ROAG_156268","Cenad",2028,2179,"NULL"
12856,106,498,"ROAG_156286","Cenei",917,853,"NULL"
12857,106,498,"ROAG_156320","Cheveresu Mare",120,1169,"NULL"
12858,106,498,"ROAG_156366","Ciacova",120,2601,"NULL"
12859,106,498,"ROAG_156446","Comlosu Mare",1583,2477,"NULL"
12860,106,498,"ROAG_156482","Costeiu",0,1790,"NULL"
12861,106,498,"ROAG_156507","Paru",0,202,"NULL"
12862,106,498,"ROAG_156516","Tipari",0,585,"NULL"
12863,106,498,"ROAG_156632","Darova",45,1773,"NULL"
12864,106,498,"ROAG_156678","Denta",43,2125,"NULL"
12865,106,498,"ROAG_156721","Dudestii Vechi",584,3064,"NULL"
12866,106,498,"ROAG_156776","Dumbrava",68,904,"NULL"
12867,106,498,"ROAG_156810","Faget",0,2400,"NULL"
12868,106,498,"ROAG_156936","Fardea",148,420,"NULL"
12869,106,498,"ROAG_157040","Gavojdia",0,610,"NULL"
12870,106,498,"ROAG_157095","Gataia",0,4704,"NULL"
12871,106,498,"ROAG_157255","Giarmata",1062,4148,"NULL"
12872,106,498,"ROAG_157326","Giulvaz",337,961,"NULL"
12873,106,498,"ROAG_157371","Jamu Mare",220,1103,"NULL"
12874,106,498,"ROAG_157433","Jebel",1177,2397,"NULL"
12875,105,498,"ROAG_157460","Lenauheim",0,0,"NULL"
12876,106,498,"ROAG_157479","Bulgarus",479,1365,"NULL"
12877,106,498,"ROAG_157503","Liebling",500,2534,"NULL"
12878,106,498,"ROAG_157549","Lovrin",0,3223,"NULL"
12879,106,498,"ROAG_157567","Tomnatic",649,2362,"NULL"
12880,106,498,"ROAG_157594","Margina",59,918,"NULL"
12881,106,498,"ROAG_157692","Masloc",91,799,"NULL"
12882,106,498,"ROAG_157790","Moravita",560,393,"NULL"
12883,105,498,"ROAG_157843","Mosnita Noua",0,0,"NULL"
12884,106,498,"ROAG_157905","Nadrag",0,529,"NULL"
12885,106,498,"ROAG_158029","Ortisoara",1880,409,"NULL"
12886,106,498,"ROAG_158074","Peciu Nou",1495,1597,"NULL"
12887,106,498,"ROAG_158118","Periam",681,3824,"NULL"
12888,106,498,"ROAG_158127","Pesac",200,1790,"NULL"
12889,106,498,"ROAG_158190","Pischia",398,718,"NULL"
12890,106,498,"ROAG_158252","Racovita",98,744,"NULL"
12891,106,498,"ROAG_158323","Recas",200,4522,"NULL"
12892,106,498,"ROAG_158403","Remetea Mare",800,695,"NULL"
12893,106,498,"ROAG_158458","Sacosu Turcesc",84,780,"NULL"
12894,106,498,"ROAG_158537","Satchinez",1615,1322,"NULL"
12895,106,498,"ROAG_158573","Sacalaz",2344,2252,"NULL"
12896,106,498,"ROAG_158662","Sanandrei",1527,1811,"NULL"
12897,105,498,"ROAG_158706","Sanmihaiu Roman",0,0,"NULL"
12898,106,498,"ROAG_158742","Sanpetru Mare",186,1844,"NULL"
12899,106,498,"ROAG_158760","Saravale",249,2379,"NULL"
12900,106,498,"ROAG_158788","Sag",912,2097,"NULL"
12901,106,498,"ROAG_158868","Teremia Mare",177,2124,"NULL"
12902,106,498,"ROAG_158902","Tomesti",0,323,"NULL"
12903,106,498,"ROAG_158920","Colonia Fabricii",0,0,"NULL"
12904,106,498,"ROAG_158975","Topolovatu Mare",122,940,"NULL"
12905,106,498,"ROAG_159044","Tormac",16,1583,"NULL"
12906,106,498,"ROAG_159133","Traian Vuia",13,421,"NULL"
12907,106,498,"ROAG_159151","Uivar",197,741,"NULL"
12908,106,498,"ROAG_159222","Varias",1531,2327,"NULL"
12909,106,498,"ROAG_159268","Victor Vlad Delamarina",40,240,"NULL"
12910,106,498,"ROAG_159348","Voiteg",986,952,"NULL"
12911,106,498,"ROAG_44818","Buzau",0,1154,"NULL"
12912,106,498,"ROAG_48771","Posta Calnau ",0,10516,"NULL"
12913,106,498,"ROAG_48771_01","Potarnichesti",0,477,"NULL"
12914,105,498,"ROAG_50415","Zarnesti ",0,0,"NULL"
12915,106,498,"ROAG_50442","Pruneni",0,434,"NULL"
12916,106,498,"ROAG_47916","Nehoiu ",0,4872,"NULL"
12917,106,498,"ROAG_47916_01","Chirlesti,",0,496,"NULL"
12918,106,498,"ROAG_47916_02","Curmatura, ",0,188,"NULL"
12919,106,498,"ROAG_47916_03","Mlajet, ",0,841,"NULL"
12920,106,498,"ROAG_47916_04","Stanila",0,18,"NULL"
12921,106,498,"ROAG_47916_05","Vinetisu",0,146,"NULL"
12922,106,498,"ROAG_49956","Vadu Pasii",0,3805,"NULL"
12923,106,498,"ROAG_49956_01","Scurtesti",0,2624,"NULL"
12924,106,498,"ROAG_49956_02","Gura Calnaului",0,598,"NULL"
12925,106,498,"ROAG_49956_03","Focsanei",0,780,"NULL"
12926,106,498,"ROAG_49956_04","Stancesti",0,1504,"NULL"
12927,106,498,"ROAG_50102","Vernesti      ",0,2112,"NULL"
12928,106,498,"ROAG_50102_01","Candesti",0,3154,"NULL"
12929,106,498,"ROAG_50102_02","Carlomanesti",0,177,"NULL"
12930,106,498,"ROAG_50102_03","Mierea",0,471,"NULL"
12931,106,498,"ROAG_50102_04","Nenciu",0,22,"NULL"
12932,106,498,"ROAG_50102_05","Niscov",0,898,"NULL"
12933,106,498,"ROAG_50102_06","Sasenii Noi",0,308,"NULL"
12934,106,498,"ROAG_50102_07","Sasenii Vechi",0,164,"NULL"
12935,106,498,"ROAG_50102_08","Sasenii de Vale ",0,80,"NULL"
12936,106,498,"ROAG_50102_09","Zoresti",0,1247,"NULL"
12937,105,498,"ROAG_47453","Merei Monteoru ",0,0,"NULL"
12938,106,498,"ROAG_47523","Lipia",0,1974,"NULL"
12939,106,498,"ROAG_47373","Maracineni ",0,8279,"NULL"
12940,106,498,"ROAG_48744","Pogoanele",0,4814,"NULL"
12941,106,498,"ROAG_48744_01","Caldarasti",0,1995,"NULL"
12942,106,498,"ROAG_45003","Beceni ",0,3221,"NULL"
12943,106,498,"ROAG_45003_01","Gura Dimienii",0,996,"NULL"
12944,106,498,"ROAG_45003_02","Floresti",0,292,"NULL"
12945,106,498,"ROAG_49206","Sapoca ",0,4021,"NULL"
12946,106,498,"ROAG_49206_01","Matesti",0,1573,"NULL"
12947,106,498,"ROAG_45101","Berca ",0,416,"NULL"
12948,106,498,"ROAG_45101_01","Joseni",0,864,"NULL"
12949,106,498,"ROAG_45101_02","Plescoi",0,2561,"NULL"
12950,106,498,"ROAG_45101_03","Cojanu",0,126,"NULL"
12951,106,498,"ROAG_45101_04","Manastirea Ratesti",0,137,"NULL"
12952,106,498,"ROAG_45101_05","Paclele",0,167,"NULL"
12953,106,498,"ROAG_45101_06","Tratesti",0,661,"NULL"
12954,106,498,"ROAG_45101_07","Satuc",0,679,"NULL"
12955,106,498,"ROAG_45101_08","Vaforita",0,43,"NULL"
12956,106,498,"ROAG_48138","Padina ",0,4381,"NULL"
12957,106,498,"ROAG_46313","Cislau ",0,3632,"NULL"
12958,106,498,"ROAG_46313_01","Gura Bascei",0,674,"NULL"
12959,106,498,"ROAG_46313_02","Buda Craciunesti",0,866,"NULL"
12960,105,498,"ROAG_45753","Calvini ",0,0,"NULL"
12961,106,498,"ROAG_45771","Bascenii",0,4099,"NULL"
12962,106,498,"ROAG_45799","Frasinet",0,134,"NULL"
12963,106,498,"ROAG_48557","Parscov ",0,3009,"NULL"
12964,106,498,"ROAG_48557_01","Lunca Frumoasa",0,813,"NULL"
12965,106,498,"ROAG_48557_02","Curcanesti",0,235,"NULL"
12966,106,498,"ROAG_48557_03","Badila",0,820,"NULL"
12967,106,498,"ROAG_48557_04","Parjolesti",0,107,"NULL"
12968,106,498,"ROAG_48557_05","Robesti",0,462,"NULL"
12969,106,498,"ROAG_48557_06","Runcu",0,155,"NULL"
12970,106,498,"ROAG_48557_07","Tarcov",0,20,"NULL"
12971,106,498,"ROAG_48557_08","Trestieni",0,33,"NULL"
12972,106,498,"ROAG_47480","Dealul Viei",0,2244,"NULL"
12973,106,498,"ROAG_49046","Rusetu ",0,3720,"NULL"
12974,106,498,"ROAG_48325","Patarlagele ",0,2819,"NULL"
12975,106,498,"ROAG_48325_01","Calea Chiojdului",0,25,"NULL"
12976,106,498,"ROAG_48325_02","Gornet",0,14,"NULL"
12977,106,498,"ROAG_48325_03","Lunca",0,423,"NULL"
12978,106,498,"ROAG_48325_04","Manastirea",0,102,"NULL"
12979,106,498,"ROAG_48325_05","Maruntisu",0,1006,"NULL"
12980,106,498,"ROAG_48325_06","Sibiciu de Jos ",0,813,"NULL"
12981,106,498,"ROAG_48325_07","Stroesti",0,127,"NULL"
12982,106,498,"ROAG_48325_08","Valea Lupului",0,447,"NULL"
12983,106,498,"ROAG_48325_09","Valea Sibiciului",0,225,"NULL"
12984,106,498,"ROAG_48325_10","Valea Viei",0,297,"NULL"
12985,105,498,"ROAG_47337","Magura ",0,0,"NULL"
12986,106,498,"ROAG_50549","Unguriu",0,3038,"NULL"
12987,106,498,"ROAG_46867","Glodeanu Sarat ",0,3836,"NULL"
12988,106,498,"ROAG_46867_01","Caldarusanca",0,633,"NULL"
12989,106,498,"ROAG_49545","Smeeni ",0,2972,"NULL"
12990,106,498,"ROAG_49545_01","Moisica",0,359,"NULL"
12991,106,498,"ROAG_49545_02","Udati Manzu",0,1870,"NULL"
12992,106,498,"ROAG_49545_03","Balaia",0,219,"NULL"
12993,106,498,"ROAG_49545_04","Caltuna",0,565,"NULL"
12994,106,498,"ROAG_49545_05","Udati-Lucieni",0,389,"NULL"
12995,106,498,"ROAG_46803","Gheraseni ",0,2912,"NULL"
12996,106,498,"ROAG_46803_01","Suditi",0,544,"NULL"
12997,106,498,"ROAG_47079","Gura Teghii",0,3329,"NULL"
12998,106,498,"ROAG_47079_01","Sacuiu",0,10,"NULL"
12999,106,498,"ROAG_47079_02","Vadu Oii",0,46,"NULL"
13000,106,498,"ROAG_46377","Cochirleanca ",0,2484,"NULL"
13001,106,498,"ROAG_46377_01","Rosioru",0,630,"NULL"
13002,106,498,"ROAG_46377_02","Boboc",0,1563,"NULL"
13003,106,498,"ROAG_46377_03","Gara Bobocu",0,354,"NULL"
13004,106,498,"ROAG_46377_04","Tarlele",0,61,"NULL"
13005,106,498,"ROAG_45619","Breaza",0,3387,"NULL"
13006,106,498,"ROAG_45619_01","Badeni",0,128,"NULL"
13007,105,498,"ROAG_46769","Galbinasi ",0,0,"NULL"
13008,106,498,"ROAG_46796","Tabarasti",0,3192,"NULL"
13009,106,498,"ROAG_46787","Bentu",0,924,"NULL"
13010,105,498,"ROAG_49484","Siriu ",0,0,"NULL"
13011,106,498,"ROAG_49493","Lunca Jaristei",0,3031,"NULL"
13012,106,498,"ROAG_49625","Stalpu ",0,3193,"NULL"
13013,106,498,"ROAG_46484","Costesti ",0,2830,"NULL"
13014,106,498,"ROAG_46484_01","Budisteni",0,521,"NULL"
13015,106,498,"ROAG_46484_02","Gomoesti ",0,252,"NULL"
13016,106,498,"ROAG_46484_03","Spataru",0,1214,"NULL"
13017,106,498,"ROAG_45361","Boldu",0,2380,"NULL"
13018,106,498,"ROAG_46180","Chiojdu ",0,1974,"NULL"
13019,106,498,"ROAG_46180_01","Plescioara",0,164,"NULL"
13020,106,498,"ROAG_46180_02","Lera",0,430,"NULL"
13021,106,498,"ROAG_46180_03","Catiasu",0,389,"NULL"
13022,106,498,"ROAG_46180_04","Poienitele",0,238,"NULL"
13023,105,498,"ROAG_49849","Tintesti ",0,0,"NULL"
13024,106,498,"ROAG_49885","Pogonele",0,2233,"NULL"
13025,106,498,"ROAG_49867","Maxenu",0,2164,"NULL"
13026,106,498,"ROAG_49876","Odaia Banului",0,121,"NULL"
13027,106,498,"ROAG_47300","Luciu ",0,2004,"NULL"
13028,106,498,"ROAG_47300_01","Caragele",0,907,"NULL"
13029,106,498,"ROAG_49073","Sageata",0,4949,"NULL"
13030,106,498,"ROAG_50479","Ziduri",0,4402,"NULL"
13031,106,498,"ROAG_47186","Lopatari ",0,4242,"NULL"
13032,106,498,"ROAG_46910","Glodeanu Silistea ",0,3998,"NULL"
13033,106,498,"ROAG_45815","CA Rosetti ",0,894,"NULL"
13034,106,498,"ROAG_50326","Viperesti ",0,3493,"NULL"
13035,106,498,"ROAG_49153","Sahateni",0,3248,"NULL"
