ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
47941,IE2018,IEAG_D0033,Cork City,"The Cork City DAP is split into four sub-catchments. Asset surveys and flow monitoring have been completed in all four sub-catchments. Models (DAP Stage 2) have been built and verified in two sub-catchments. DAP Stage 2 for remaining  two sub-catchments will be complete by end of Q3 2020. DAP Stage 3 is scheduled to be completed early Q1 2021.
While indicative timescales for the construction works following DAP studies have been provided, they are dependent on the extent and nature of the works identified by the DAP, and the possible need for further technical/environmental studies, land acquisition, statutory approvals, and on procurement timelines.
Delays due to the impact of Covid19 have not been fully assessed yet.",,,20301231,20211231,20261231,,,,354.36,,,"Works ongoing - Drainage Area Plan (DAP)  to deliver outline design of measures.  Assessments of pumping stations complete.
Further works - Expected to include removal of storm water overflow structures, additional collecting system infrastructure including additional storage. Installation of overflow monitors at storm water overflows to confirm performance is progressing.",,,Excessive number of spills and volume of wastewater discharged without treatment,NC
47941,IE2018,IEAG_D0056,Midleton,Delays due to the impact of Covid19 have not been fully assessed yet.,,,20240331,20210531,20220331,,,,20.4,,,"Works completed - Installation of monitoring equipment complete; localised network improvements complete.
Ongoing works - Drainage Area Plan (DAP) to deliver outline design
Future works - Expected to include removal/upgrade of storm water overflows and upgrade collection network.",,,Four storm water overflows with excessive number of spills and volumes of wastewater discharged without treatment,NC
48032,EL_UWWTD_2020,EL14101101,MOUZAKI,,0.3315,Cohesion fund (CF),20231231,20111231,20161231,3904,100,0,0.39,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12400701,MYLOTOPOS,,0.91545,Cohesion fund (CF),20231231,20161231,20180329,4500,100,0,1.077,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL14301401,NEA ANCHIALOS,,5.848,Cohesion fund (CF),20231231,20111231,20161231,5323,100,0,6.88,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30006501,NEA MAKRH,,39.2105,Cohesion fund (CF),20251231,20191231,20211231,25000,100,0,46.13,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12200603,NEA MALGARA,,3.3575,Cohesion fund (CF),20231231,20111231,20161231,2395,100,0,3.95,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12200205,NEA MESIMVRIA,,5.304,Cohesion fund (CF),20231231,20111231,20161231,6835,100,0,6.24,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30008501,NEA PALATIA,,2.4395,Cohesion fund (CF),20271231,20221231,20231231,2728,100,0,2.87,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12701405,NEA PLAGIA,,4.3265,Cohesion fund (CF),20231231,20111231,20161231,2775,100,0,5.09,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12300304,NEA SANTA,,0.187,Cohesion fund (CF),20231231,20111231,20161231,2642,100,0,0.22,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24202304,NEA STYRA,,5.95,Cohesion fund (CF),20231231,20111231,20161231,3511,100,0,7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12701401,NEA TRIGLIA,,0.969,Cohesion fund (CF),20231231,20111231,20161231,3075,100,0,1.14,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL11100201,NEA VYSSA,,8.6615,Cohesion fund (CF),20251231,20191231,20211231,2801,100,0,10.19,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12601201,NEA ZICHNI,,,,20271231,20221231,20231231,2500,100,0,2.35,,,Completion of needed studies. Construction of collecting system,2.35,National Funds/TRITSIS,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL25400401,NEAPOLI LAKONIAS,,1.445,Cohesion fund (CF),20211231,20111231,20161231,5943,100,0,1.7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL25300801,NEMEA,,6.222,Cohesion fund (CF),20251231,20191231,20211231,3781,100,0,7.32,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL6301000201,KORRISIA,,0.646,Cohesion fund (CF),20231231,20161231,20190312,3400,100,0,0.76,,,Construction of collecting system,,,Absence of collecting system,NC
48040,SK7,SKA4040433,Mojzesovo,,1.976975,CF,20271231,20211231,20220101,,,,2.081026,,,building of a collecting system,,,absence of collection system,NC
48040,SK7,SKA6030527,Nemecka,,9.382501,CF,20271231,20211231,20220101,,,,10.425,,,building of a collecting system,,,absence of collection system,NC
48178,CY 2019 Art.17,CY41-Agglo,Larnaca,-,,-,20180831,20150115,20150128,,100,0,94.7767,,,Larnaca agglomeration is considered to be compliant. The collecting system works have been completed.,,,-,C
48178,CY 2019 Art.17,CY105-Agglo,Paliometocho,"The construction of the Collection System is completed. Main contactual conflicts occurred though while taking over the Collecting System, which is a prerequisite for collection and connection to a wastewater treatment plant",,-,20140710,20110412,20110902,,100,0,7.6,,,Making efforts to overcome main contactual conflicts that prevent Collecting System from getting into operation.,,,Absence of Collection and IAS,NC
48178,CY 2019 Art.17,CY106-Agglo,Kokkinotremithia,"The construction of the Collection System is completed. Main contactual conflicts occurred though while taking over the Collecting System, which is a prerequisite for collection and connection to a wastewater treatment plant",,-,20140903,20101202,20110309,,100,0,9.9218,,,Making efforts to overcome main contactual conflicts that prevent Collecting System from getting into operation.,,,Absence of Collection and IAS,NC
48178,CY 2019 Art.17,CY107-Agglo,Dhali,Implementation Delays due to lack of financial resources and Administrative problems. Part of the load of Dhali Agglomeration is currently treated by Vathia-Gonia-A wastewater treatment plant as well as temporalily adressed through IAS.,,-,20260630,20230901,20240101,,100,0,27.8,,,Extension of the Collecting System,,,Absence of Collection and IAS,NC
48178,CY 2019 Art.17,CY108-Agglo,Pera Chorio Nisou,Extension delays due to lack of financial resources. The remaining  load of Pera Chorio Nisou Agglomeration is currently treated by Vathia-Gonia-A wastewater treatment plant.,,-,20260630,20230901,20240101,,100,0,5.642,,,Pera Chorio Nisou agglomeration is considered to be compliant. A part of the load of Pera Chorio Nisou agglomeration is temporalily addressed through IAS until the extension of the Collecting System is completed.,,,-,C
48040,SK7,SKA7080588,Jarovnice,,0.38,CF,20241231,20211231,20220101,,,,0.4,,,building of a collecting system,,,reduction of IAS and not collected load,C
48040,SK7,SKA7020562,Kamenica nad Cirochou,,1.31806,CF,20230430,20201231,20211001,,,,1.464511,,,building of a collecting system,,,reduction of IAS,C
48040,SK7,SKA3040333,Kocovce,,,,20221231,20211231,20220101,,,,0.178,,,building of a collecting system,0.178,public funds,reduction of IAS,C
49040,HR_Art17_2018,HRAG_0004024,Donja Zdenčina,,2.26,CF,20271231,20231231,20240331,4055,,,3.73,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0005047,Držimurec,,1.76,CF,20271231,20231231,20240331,4326,,,2.86,,,building or renewal of the collecting system and/or IAS,,,zero connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0004027,Dubrava,,2.39,CF,20271231,20231231,20240331,2634,,,3.87,,,building or renewal of the collecting system and/or IAS,,,zero connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0001024,Dubrovnik,,5.58,CF,20240930,20210831,20210930,57836,,,8.97,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,NC
49040,HR_Art17_2018,HRAG_0101296,Dugi Rat,,3.15,CF,20271231,20231231,20240331,6661,,,5.11,,,building or renewal of the collecting system and/or IAS,,,zero connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0004029,Dvor,,1.2,CF,20271231,20231231,20240331,2251,,,1.94,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0006020,Đakovo,,6.61,CF,20210207,20181102,20181207,30395,,,9.37,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,NC
49040,HR_Art17_2018,HRAG_0001052,Lopar,,0.34,CF,20240430,20211231,20220331,11813,,,0.64,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0005025,Ludbreg,,9.69,CF,20251231,20220630,20220731,8822,,,14.95,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0001056,Lumbarda,,0.77,CF,20271231,20231231,20240331,3274,,,1.48,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0001058,Makarska,,0.49,CF,20241231,20211230,20220331,30626,,,1.06,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0101114,Mala Buna,,1.15,CF,20271231,20231231,20240331,3377,,,2.01,,,building or renewal of the collecting system and/or IAS,,,zero connection to sewer network,PD
49040,HR_Art17_2018,HRAG_0001060,Mali Lošinj,,8.3,CF,20240331,20201230,20210430,23763,,,12.3,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,PD
48032,EL_UWWTD_2020,EL25501201,GARGALIANI,,15.096,Cohesion fund (CF),20271231,20221231,20231231,4992,100,0,17.76,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL233010010701,GASTOUNI - VARTHOLOMIO,,,,20231231,20111231,20161231,10956,100,0,0.31,,,Construction of collecting system,0.31,National Funds/TRITSIS,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12200204,GEFYRA,,1.734,Cohesion fund (CF),20231231,20111231,20161231,3052,100,0,2.04,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL21301701,KONITSA,,4.9215,Cohesion fund (CF),20251231,20191231,20211231,4224,100,0,5.79,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12100301,KOPANOS,,5.3295,Cohesion fund (CF),20231231,20111231,20161231,5413,100,0,6.27,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL4405020101,KORONI,,3.9933,Cohesion fund (CF),20251231,20191231,20211231,2444,100,0,4.698,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL25100801,KRANIDI,,6.375,Cohesion fund (CF),20231231,20161231,20161231,7327,100,0,7.5,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL13300801,KROKOS,,0.221,Cohesion fund (CF),20191231,20111231,20161231,2960,100,0,0.26,,,Construction of the connection infrastucture,,,Absence of connection of the collecting system to the UWWTP of Kozani,NC
48032,EL_UWWTD_2020,EL30008201,KRYONERIO,,5.695,Cohesion fund (CF),20231231,20111231,20161231,4969,100,0,6.7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL42101704,LARDOS,,0.85,Cohesion fund (CF),20271231,20221231,20231231,4353,100,0,1,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL23301601,LECHENA,,0.85,Cohesion fund (CF),20231231,20111231,20161231,10306,100,0,1,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL25300304,LECHEO,,7.65,Cohesion fund (CF),20271231,20221231,20231231,5000,100,0,9,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL25201401,LEONIDIO,,4.8195,Cohesion fund (CF),20231231,20111231,20161231,5890,100,0,5.67,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL4909030102,LEONTARIO,,6.902,Cohesion fund (CF),20271231,20221231,20231231,6331,100,0,8.12,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL23102705,LEPENOU,,0.646,Cohesion fund (CF),20231231,20111231,20170723,2059,100,0,0.76,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12203001,LITI,,2.278,Cohesion fund (CF),20231231,20191231,20211231,10241,100,0,2.68,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24400701,LIVANATES,,13.668,Cohesion fund (CF),20231231,20161231,20161231,3857,100,0,16.08,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL21400501,LOUROS,,1.1135,Cohesion fund (CF),20231231,20160101,20160101,8796,100,0,1.31,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24200201,LOUTRA AEDIPSOU,,,,20271231,20221231,20231231,12168,100,0,2.58,,,Completion of needed studies. Construction of collecting system,2.58,National Funds/TRITSIS,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL0301010501,MAKRI,,1.82121,Cohesion fund (CF),20251231,20191231,20211231,2047,100,0,2.1426,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30006301,MARATHONAS,,39.2105,Cohesion fund (CF),20251231,20191231,20211231,7000,100,0,46.13,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30006401,MARKOPOULO,,22.7375,Cohesion fund (CF),20231231,20111231,20161231,17000,100,0,26.75,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL30008401,MARKOPOULO OROPOU,,2.4395,Cohesion fund (CF),20271231,20221231,20231231,2529,100,0,2.87,,,Completion of needed studies. Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24201801,MARMARI,,0.663,Cohesion fund (CF),20231231,20081231,20121231,5934,100,0,0.78,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24401801,MARTINO,,2.941,Cohesion fund (CF),20231231,20111231,20161231,2000,100,0,3.46,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12701001,MEGALI PANAGHIA,,0.408,Cohesion fund (CF),20231231,20111231,20161231,2596,100,0,0.48,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL12101001,MELIKI,,1.972,Cohesion fund (CF),20231231,20111231,20161231,3146,100,0,2.32,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL23101801,MENIDI,,0.5695,Cohesion fund (CF),20231231,20111231,20170607,2520,100,0,0.67,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL43101801,MIRES,,0.017,Cohesion fund (CF),20231231,20170903,20131231,6305,100,0,0.02,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24401601,MOLOS,,5.95,Cohesion fund (CF),20201231,20111231,20161231,2000,100,0,7,,,Construction of collecting system,,,Absence of collecting system,NC
48032,EL_UWWTD_2020,EL24500301,GALAXIDI,,,,20231231,20111231,20161231,4097,100,0,1.2,,,Construction of collecting system,1.2,National Funds/TRITSIS,Absence of collecting system,NC
48178,CY 2019 Art.17,CY403-Agglo,Kiti,Implementation Delays due to lack of financial resources,,-,20260306,20210801,20220307,,100,0,21.2518,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
48178,CY 2019 Art.17,CY404-Agglo,Pervolia,Implementation Delays due to lack of financial resources,,-,20260306,20210801,20220307,,100,0,10.7349,,,Building of a Collecting System,,,Absence of Collection and IAS,NC
